"id"	"symbol"	"Tau"	"class"	"whichMAX"	"nbMAX"	"day"
"17827"	"ENSMUSG00000030249"	"Abcc9"	0.876496935294736	"specific"	"sCs"	1	"D2"
"17833"	"ENSMUSG00000030268"	"Bcat1"	0.914408200882506	"specific"	"FAPs"	1	"D2"
"17841"	"ENSMUSG00000030283"	"St8sia1"	1	"specific"	"M1"	1	"D2"
"17849"	"ENSMUSG00000030306"	"Tmtc1"	0.843096503005106	"specific"	"ECs"	1	"D2"
"17850"	"ENSMUSG00000030307"	"Slc6a11"	1	"specific"	"sCs"	1	"D2"
"17857"	"ENSMUSG00000030325"	"Klrb1c"	0.996077708573248	"specific"	"M2"	1	"D2"
"17859"	"ENSMUSG00000030329"	"Pianp"	0.816613271518162	"specific"	"M2"	1	"D2"
"17863"	"ENSMUSG00000030340"	"Scnn1a"	0.872839512355177	"specific"	"Neutro"	1	"D2"
"17866"	"ENSMUSG00000030351"	"Tspan11"	0.9456186556239	"specific"	"FAPs"	1	"D2"
"17867"	"ENSMUSG00000030353"	"Tead4"	0.849288688179822	"specific"	"ECs"	1	"D2"
"17868"	"ENSMUSG00000030359"	"Pzp"	1	"specific"	"sCs"	1	"D2"
"17871"	"ENSMUSG00000030380"	"Mzf1"	0.841054395857978	"specific"	"sCs"	1	"D2"
"17872"	"ENSMUSG00000030382"	"Slc27a5"	0.805017697053371	"specific"	"ECs"	1	"D2"
"17874"	"ENSMUSG00000030393"	"Zik1"	0.802618277113507	"specific"	"sCs"	1	"D2"
"17875"	"ENSMUSG00000030399"	"Ckm"	0.87788725694865	"specific"	"sCs"	1	"D2"
"17882"	"ENSMUSG00000030411"	"Nova2"	1	"specific"	"ECs"	1	"D2"
"17883"	"ENSMUSG00000030413"	"Pglyrp1"	0.863845135464675	"specific"	"Neutro"	1	"D2"
"17885"	"ENSMUSG00000030428"	"Ttyh1"	1	"specific"	"sCs"	1	"D2"
"17888"	"ENSMUSG00000030433"	"Sbk2"	0.823935072725346	"specific"	"sCs"	1	"D2"
"17891"	"ENSMUSG00000030486"	"Zfp108"	1	"specific"	"sCs"	1	"D2"
"17895"	"ENSMUSG00000032718"	"Mansc1"	0.957634868250412	"specific"	"ECs"	1	"D2"
"17898"	"ENSMUSG00000032827"	"Ppp1r9a"	0.830503233351066	"specific"	"sCs"	1	"D2"
"17901"	"ENSMUSG00000033182"	"Kbtbd12"	1	"specific"	"sCs"	1	"D2"
"17904"	"ENSMUSG00000033508"	"Asprv1"	0.977540248662896	"specific"	"Neutro"	1	"D2"
"17909"	"ENSMUSG00000033788"	"Dysf"	0.884445917754368	"specific"	"ECs"	1	"D2"
"17915"	"ENSMUSG00000033967"	"Rnf225"	0.825158268657309	"specific"	"FAPs"	1	"D2"
"17919"	"ENSMUSG00000034037"	"Fgd5"	0.939762176133945	"specific"	"ECs"	1	"D2"
"17922"	"ENSMUSG00000034245"	"Hdac11"	1	"specific"	"FAPs"	1	"D2"
"17924"	"ENSMUSG00000034387"	"Ssu2"	1	"specific"	"ECs"	1	"D2"
"17926"	"ENSMUSG00000034538"	"Zfp418"	0.826294098199292	"specific"	"ECs"	1	"D2"
"17927"	"ENSMUSG00000034648"	"Lrrn1"	0.962921084104505	"specific"	"sCs"	1	"D2"
"17929"	"ENSMUSG00000034930"	"Rtkn"	0.901365325115287	"specific"	"sCs"	1	"D2"
"17930"	"ENSMUSG00000034968"	"Lbx2"	1	"specific"	"ECs"	1	"D2"
"17931"	"ENSMUSG00000035104"	"Eva1a"	1	"specific"	"ECs"	1	"D2"
"17934"	"ENSMUSG00000035191"	"Rfpl4"	0.865701027449241	"specific"	"M2"	1	"D2"
"17937"	"ENSMUSG00000035279"	"Ssc5d"	0.831275066763912	"specific"	"FAPs"	1	"D2"
"17941"	"ENSMUSG00000035429"	"Ptprh"	0.868736965075271	"specific"	"FAPs"	1	"D2"
"17961"	"ENSMUSG00000037709"	"Fam13a"	0.808753584442742	"specific"	"sCs"	1	"D2"
"17965"	"ENSMUSG00000038074"	"Fkbp14"	0.84426997710326	"specific"	"FAPs"	1	"D2"
"17967"	"ENSMUSG00000038203"	"Hoxa13"	1	"specific"	"sCs"	1	"D2"
"17968"	"ENSMUSG00000038210"	"Hoxa11"	1	"specific"	"FAPs"	1	"D2"
"17976"	"ENSMUSG00000038390"	"Gpr162"	0.837253944719627	"specific"	"M2"	1	"D2"
"17987"	"ENSMUSG00000039070"	"Cpa4"	1	"specific"	"sCs"	1	"D2"
"17991"	"ENSMUSG00000039347"	"Atp6v0e2"	0.862907570837048	"specific"	"sCs"	1	"D2"
"17992"	"ENSMUSG00000039419"	"Cntnap2"	1	"specific"	"sCs"	1	"D2"
"17994"	"ENSMUSG00000039578"	"Ccser1"	0.957275196142035	"specific"	"ECs"	1	"D2"
"17995"	"ENSMUSG00000039683"	"Sdk1"	0.944676458106448	"specific"	"FAPs"	1	"D2"
"17998"	"ENSMUSG00000040163"	"1700034J05Rik"	0.894700533429803	"specific"	"ECs"	1	"D2"
"18004"	"ENSMUSG00000040498"	"Igsf23"	0.901800286692865	"specific"	"Neutro"	1	"D2"
"18006"	"ENSMUSG00000040525"	"Cblc"	1	"specific"	"sCs"	1	"D2"
"18007"	"ENSMUSG00000040564"	"Apoc1"	0.80886776408228	"specific"	"M2"	1	"D2"
"18010"	"ENSMUSG00000040714"	"Klc3"	1	"specific"	"sCs"	1	"D2"
"18028"	"ENSMUSG00000041540"	"Sox5"	0.813222752030691	"specific"	"sCs"	1	"D2"
"18030"	"ENSMUSG00000041741"	"Pde3a"	0.866846488373652	"specific"	"sCs"	1	"D2"
"18038"	"ENSMUSG00000042638"	"Gucy2c"	1	"specific"	"Neutro"	1	"D2"
"18042"	"ENSMUSG00000042817"	"Flt3"	0.81108871934676	"specific"	"M2"	1	"D2"
"18043"	"ENSMUSG00000042873"	"Lhfpl4"	0.892852217170969	"specific"	"FAPs"	1	"D2"
"18049"	"ENSMUSG00000043298"	"Smco3"	0.826423434396972	"specific"	"M2"	1	"D2"
"18052"	"ENSMUSG00000043505"	"Gimap5"	1	"specific"	"ECs"	1	"D2"
"18054"	"ENSMUSG00000043931"	"Gimap7"	0.874040785958024	"specific"	"ECs"	1	"D2"
"18055"	"ENSMUSG00000043932"	"Klri2"	1	"specific"	"M2"	1	"D2"
"18058"	"ENSMUSG00000044156"	"Hepacam2"	0.902320711169895	"specific"	"M2"	1	"D2"
"18063"	"ENSMUSG00000045009"	"Prrt3"	0.844175406169367	"specific"	"ECs"	1	"D2"
"18065"	"ENSMUSG00000045095"	"Magi1"	0.874603593587824	"specific"	"ECs"	1	"D2"
"18070"	"ENSMUSG00000045441"	"Gprin3"	0.823193932683288	"specific"	"FAPs"	1	"D2"
"18072"	"ENSMUSG00000045514"	"Olfr460"	0.991329047975814	"specific"	"Neutro"	1	"D2"
"18073"	"ENSMUSG00000045534"	"Kcna5"	0.941085795080248	"specific"	"ECs"	1	"D2"
"18074"	"ENSMUSG00000045725"	"Prr15"	1	"specific"	"ECs"	1	"D2"
"18085"	"ENSMUSG00000047115"	"Fam221a"	0.893142331528227	"specific"	"Neutro"	1	"D2"
"18089"	"ENSMUSG00000047976"	"Kcna1"	0.99614910034883	"specific"	"sCs"	1	"D2"
"18090"	"ENSMUSG00000048022"	"Tmem229a"	0.962922088756158	"specific"	"sCs"	1	"D2"
"18091"	"ENSMUSG00000048206"	"Dnajb8"	1	"specific"	"ECs"	1	"D2"
"18093"	"ENSMUSG00000048284"	"Tas2r126"	0.860356699472152	"specific"	"Neutro"	1	"D2"
"18094"	"ENSMUSG00000048473"	"Sult6b2"	1	"specific"	"sCs"	1	"D2"
"18095"	"ENSMUSG00000048481"	"Mypop"	0.831973474302728	"specific"	"FAPs"	1	"D2"
"18096"	"ENSMUSG00000048489"	"Depp1"	0.918777160686629	"specific"	"ECs"	1	"D2"
"18102"	"ENSMUSG00000049001"	"Ndnf"	0.927643866616024	"specific"	"FAPs"	1	"D2"
"18104"	"ENSMUSG00000049107"	"Ntf3"	1	"specific"	"ECs"	1	"D2"
"18107"	"ENSMUSG00000049848"	"Ceacam19"	0.801995178693683	"specific"	"M1"	1	"D2"
"18110"	"ENSMUSG00000050241"	"Klre1"	1	"specific"	"M2"	1	"D2"
"18112"	"ENSMUSG00000050654"	"Olfr215"	0.997280630538218	"specific"	"M1"	1	"D2"
"18115"	"ENSMUSG00000051124"	"Gimap9"	0.892096017730009	"specific"	"ECs"	1	"D2"
"18119"	"ENSMUSG00000051262"	"Nat8f3"	0.955429323698773	"specific"	"FAPs"	1	"D2"
"18125"	"ENSMUSG00000051811"	"Cox6b2"	0.809225670689811	"specific"	"sCs"	1	"D2"
"18128"	"ENSMUSG00000052212"	"Cd177"	0.888336934121271	"specific"	"Neutro"	1	"D2"
"18130"	"ENSMUSG00000052271"	"Bhlha15"	1	"specific"	"Neutro"	1	"D2"
"18137"	"ENSMUSG00000052736"	"Klrc2"	1	"specific"	"M2"	1	"D2"
"18138"	"ENSMUSG00000052751"	"Repin1"	0.871529590226059	"specific"	"sCs"	1	"D2"
"18141"	"ENSMUSG00000052850"	"Tas2r137"	0.841510235585928	"specific"	"FAPs"	1	"D2"
"18142"	"ENSMUSG00000052852"	"Reep1"	0.960317003601077	"specific"	"sCs"	1	"D2"
"18146"	"ENSMUSG00000053044"	"Cd8b1"	1	"specific"	"M2"	1	"D2"
"18148"	"ENSMUSG00000053338"	"Tarm1"	1	"specific"	"Neutro"	1	"D2"
"18149"	"ENSMUSG00000053395"	"Cacng8"	1	"specific"	"Neutro"	1	"D2"
"18154"	"ENSMUSG00000053977"	"Cd8a"	1	"specific"	"M2"	1	"D2"
"18155"	"ENSMUSG00000054169"	"Ceacam10"	1	"specific"	"Neutro"	1	"D2"
"18159"	"ENSMUSG00000054435"	"Gimap4"	1	"specific"	"ECs"	1	"D2"
"18160"	"ENSMUSG00000054474"	"Thnsl2"	0.828468188806614	"specific"	"FAPs"	1	"D2"
"18165"	"ENSMUSG00000055027"	"Smyd1"	1	"specific"	"sCs"	1	"D2"
"18166"	"ENSMUSG00000055150"	"Zfp78"	1	"specific"	"ECs"	1	"D2"
"18168"	"ENSMUSG00000055305"	"Zfp93"	0.810275780533347	"specific"	"FAPs"	1	"D2"
"18171"	"ENSMUSG00000055633"	"Zfp580"	0.903583294524623	"specific"	"sCs"	1	"D2"
"18173"	"ENSMUSG00000055809"	"Dnaaf3"	0.869849477602114	"specific"	"M2"	1	"D2"
"18181"	"ENSMUSG00000056215"	"Lrguk"	1	"specific"	"sCs"	1	"D2"
"18186"	"ENSMUSG00000056586"	"Zar1l"	1	"specific"	"ECs"	1	"D2"
"18188"	"ENSMUSG00000056643"	"Chst13"	1	"specific"	"Neutro"	1	"D2"
"18191"	"ENSMUSG00000056832"	"Ttc26"	0.80244731721236	"specific"	"FAPs"	1	"D2"
"18193"	"ENSMUSG00000057103"	"Nat8f1"	1	"specific"	"sCs"	1	"D2"
"18198"	"ENSMUSG00000057604"	"Lmcd1"	0.83516592710654	"specific"	"ECs"	1	"D2"
"18200"	"ENSMUSG00000057667"	"Bloc1s3"	1	"specific"	"Neutro"	1	"D2"
"18207"	"ENSMUSG00000058488"	"Kl"	1	"specific"	"sCs"	1	"D2"
"18210"	"ENSMUSG00000058741"	"Prr19"	0.811817542039313	"specific"	"FAPs"	1	"D2"
"18212"	"ENSMUSG00000058831"	"Opn1sw"	0.854081240713189	"specific"	"FAPs"	1	"D2"
"18214"	"ENSMUSG00000059022"	"Kcp"	0.824221031010288	"specific"	"FAPs"	1	"D2"
"18219"	"ENSMUSG00000059900"	"Tmem40"	1	"specific"	"Neutro"	1	"D2"
"18220"	"ENSMUSG00000059991"	"Nptx2"	1	"specific"	"FAPs"	1	"D2"
"18225"	"ENSMUSG00000060621"	"Nkpd1"	1	"specific"	"sCs"	1	"D2"
"18226"	"ENSMUSG00000060724"	"Vmn1r47"	0.922234021966508	"specific"	"sCs"	1	"D2"
"18232"	"ENSMUSG00000061702"	"Tmem91"	0.937795753420387	"specific"	"Neutro"	1	"D2"
"18234"	"ENSMUSG00000061762"	"Tac1"	1	"specific"	"FAPs"	1	"D2"
"18240"	"ENSMUSG00000062905"	"Vmn1r32"	1	"specific"	"sCs"	1	"D2"
"18242"	"ENSMUSG00000063415"	"Cyp26b1"	0.895791212958612	"specific"	"FAPs"	1	"D2"
"18244"	"ENSMUSG00000063594"	"Gng8"	0.935588175855894	"specific"	"FAPs"	1	"D2"
"18245"	"ENSMUSG00000063651"	"Cnfn"	1	"specific"	"ECs"	1	"D2"
"18248"	"ENSMUSG00000064080"	"Fbln2"	0.807021300044793	"specific"	"FAPs"	1	"D2"
"18250"	"ENSMUSG00000064179"	"Tnnt1"	0.856928446865535	"specific"	"sCs"	1	"D2"
"18251"	"ENSMUSG00000064330"	"Pde6h"	1	"specific"	"Neutro"	1	"D2"
"18254"	"ENSMUSG00000066721"	"Zfp575"	0.832525883252398	"specific"	"FAPs"	1	"D2"
"18256"	"ENSMUSG00000067591"	"Klra3"	1	"specific"	"M2"	1	"D2"
"18257"	"ENSMUSG00000067714"	"Lpar5"	0.813155609166749	"specific"	"M2"	1	"D2"
"18258"	"ENSMUSG00000067767"	"Clec4b2"	1	"specific"	"Neutro"	1	"D2"
"18260"	"ENSMUSG00000068259"	"Olfr461"	1	"specific"	"Neutro"	1	"D2"
"18261"	"ENSMUSG00000068263"	"Efcc1"	0.864651052528483	"specific"	"FAPs"	1	"D2"
"18262"	"ENSMUSG00000068299"	"Nat8f4"	1	"specific"	"sCs"	1	"D2"
"18263"	"ENSMUSG00000068323"	"Slc4a5"	0.890880037838644	"specific"	"M2"	1	"D2"
"18268"	"ENSMUSG00000068574"	"Olfr458"	0.938627133919171	"specific"	"Neutro"	1	"D2"
"18269"	"ENSMUSG00000068587"	"Mgam"	1	"specific"	"Neutro"	1	"D2"
"18270"	"ENSMUSG00000068748"	"Ptprz1"	1	"specific"	"sCs"	1	"D2"
"18272"	"ENSMUSG00000068962"	"Zfp114"	0.852025403297141	"specific"	"sCs"	1	"D2"
"18273"	"ENSMUSG00000069806"	"Cacng7"	0.8067949503643	"specific"	"FAPs"	1	"D2"
"18275"	"ENSMUSG00000070802"	"Pnmal2"	0.976360091392242	"specific"	"sCs"	1	"D2"
"18278"	"ENSMUSG00000070822"	"Zscan18"	1	"specific"	"sCs"	1	"D2"
"18279"	"ENSMUSG00000070873"	"Lilra5"	1	"specific"	"M2"	1	"D2"
"18281"	"ENSMUSG00000071424"	"Grid2"	1	"specific"	"sCs"	1	"D2"
"18283"	"ENSMUSG00000071494"	"Olfr455"	1	"specific"	"Neutro"	1	"D2"
"18284"	"ENSMUSG00000071506"	"Tmem139"	1	"specific"	"M2"	1	"D2"
"18286"	"ENSMUSG00000072476"	"Gm9008"	0.825175713772249	"specific"	"FAPs"	1	"D2"
"18287"	"ENSMUSG00000072623"	"Zfp9"	0.833220825840752	"specific"	"FAPs"	1	"D2"
"18288"	"ENSMUSG00000072662"	"Mansc4"	1	"specific"	"sCs"	1	"D2"
"18292"	"ENSMUSG00000072875"	"Gpr27"	0.977013261280184	"specific"	"FAPs"	1	"D2"
"18296"	"ENSMUSG00000073209"	"Klf14"	1	"specific"	"FAPs"	1	"D2"
"18299"	"ENSMUSG00000074282"	"Zfp94"	0.886862241908089	"specific"	"FAPs"	1	"D2"
"18300"	"ENSMUSG00000074283"	"Zfp109"	0.80725153394959	"specific"	"M2"	1	"D2"
"18310"	"ENSMUSG00000078817"	"Nlrp12"	1	"specific"	"Neutro"	1	"D2"
"18313"	"ENSMUSG00000079304"	"Tex52"	0.898125624653342	"specific"	"FAPs"	1	"D2"
"18314"	"ENSMUSG00000079343"	"C1s2"	0.830656505103392	"specific"	"FAPs"	1	"D2"
"18321"	"ENSMUSG00000079598"	"Clec2l"	1	"specific"	"FAPs"	1	"D2"
"18323"	"ENSMUSG00000079654"	"Prrt4"	0.924063692147752	"specific"	"FAPs"	1	"D2"
"18326"	"ENSMUSG00000085601"	"Gm4969"	1	"specific"	"ECs"	1	"D2"
"18328"	"ENSMUSG00000089694"	"Nat8f7"	0.925966889392077	"specific"	"FAPs"	1	"D2"
"18331"	"ENSMUSG00000090019"	"Gimap1"	1	"specific"	"ECs"	1	"D2"
"18332"	"ENSMUSG00000090164"	"BC035044"	0.825152889023818	"specific"	"M1"	1	"D2"
"18333"	"ENSMUSG00000090631"	"Olfr456"	0.835810620538121	"specific"	"Neutro"	1	"D2"
"18334"	"ENSMUSG00000090667"	"Gm765"	1	"specific"	"FAPs"	1	"D2"
"18335"	"ENSMUSG00000090685"	"Atp6v1fnb"	1	"specific"	"Neutro"	1	"D2"
"18336"	"ENSMUSG00000090698"	"Apold1"	0.877686013804796	"specific"	"ECs"	1	"D2"
"18337"	"ENSMUSG00000090891"	"D6Ertd527e"	1	"specific"	"FAPs"	1	"D2"
"18338"	"ENSMUSG00000090981"	"Olfr718-ps1"	0.819005301872468	"specific"	"sCs"	1	"D2"
"18339"	"ENSMUSG00000091260"	"Vmn2r19"	1	"specific"	"Neutro"	1	"D2"
"18343"	"ENSMUSG00000091983"	"Olfr457"	0.97855468039674	"specific"	"Neutro"	1	"D2"
"18344"	"ENSMUSG00000092035"	"Peg10"	0.817351060579375	"specific"	"sCs"	1	"D2"
"18345"	"ENSMUSG00000092047"	"Gm17631"	0.993089526360045	"specific"	"Neutro"	1	"D2"
"18346"	"ENSMUSG00000092216"	"Gm19345"	1	"specific"	"Neutro"	1	"D2"
"18347"	"ENSMUSG00000092518"	"Fam71e2"	0.938828192295741	"specific"	"FAPs"	1	"D2"
"18349"	"ENSMUSG00000094145"	"Vmn2r20"	1	"specific"	"Neutro"	1	"D2"
"18354"	"ENSMUSG00000098470"	"C1rb"	0.90981414292736	"specific"	"FAPs"	1	"D2"
"18355"	"ENSMUSG00000098715"	"Gm28053"	1	"specific"	"ECs"	1	"D2"
"18356"	"ENSMUSG00000106350"	"Gm4869"	0.834828218263652	"specific"	"FAPs"	1	"D2"
"18359"	"ENSMUSG00000107906"	"Eif4a3l2"	0.949665107320018	"specific"	"FAPs"	1	"D2"
"18362"	"ENSMUSG00000108367"	"Erfl"	1	"specific"	"sCs"	1	"D2"
"18364"	"ENSMUSG00000115343"	"Vmn1r21"	1	"specific"	"Neutro"	1	"D2"
"18365"	"ENSMUSG00000117477"	"Gm50092"	0.872460455256878	"specific"	"sCs"	1	"D2"
"18366"	"ENSMUSG00000118215"	"Vmn1r55"	1	"specific"	"M1"	1	"D2"
"18368"	"ENSMUSG00000000154"	"Slc22a18"	0.856341088717171	"specific"	"FAPs"	1	"D2"
"18371"	"ENSMUSG00000000766"	"Oprm1"	1	"specific"	"Neutro"	1	"D2"
"18372"	"ENSMUSG00000000948"	"Gm38393"	1	"specific"	"sCs"	1	"D2"
"18375"	"ENSMUSG00000001249"	"Hpn"	1	"specific"	"M2"	1	"D2"
"18378"	"ENSMUSG00000001802"	"Lrp3"	0.878165745346443	"specific"	"FAPs"	1	"D2"
"18388"	"ENSMUSG00000003273"	"Car11"	0.878501414348048	"specific"	"sCs"	1	"D2"
"18398"	"ENSMUSG00000003872"	"Lin7b"	1	"specific"	"sCs"	1	"D2"
"18401"	"ENSMUSG00000004360"	"9330159F19Rik"	0.931149777625191	"specific"	"sCs"	1	"D2"
"18402"	"ENSMUSG00000004473"	"Clec11a"	0.974715116138249	"specific"	"FAPs"	1	"D2"
"18404"	"ENSMUSG00000004651"	"Tyr"	1	"specific"	"FAPs"	1	"D2"
"18406"	"ENSMUSG00000005611"	"Mrvi1"	0.881135369951032	"specific"	"sCs"	1	"D2"
"18410"	"ENSMUSG00000006204"	"Cdcp3"	0.866044624435633	"specific"	"FAPs"	1	"D2"
"18412"	"ENSMUSG00000006313"	"Upk1a"	1	"specific"	"sCs"	1	"D2"
"18418"	"ENSMUSG00000007279"	"Scube2"	0.901101209535329	"specific"	"FAPs"	1	"D2"
"18419"	"ENSMUSG00000007946"	"Phox2a"	1	"specific"	"ECs"	1	"D2"
"18424"	"ENSMUSG00000009471"	"Myod1"	1	"specific"	"sCs"	1	"D2"
"18425"	"ENSMUSG00000009545"	"Kcnq1"	0.910230811820285	"specific"	"ECs"	1	"D2"
"18426"	"ENSMUSG00000009654"	"Oit3"	1	"specific"	"Neutro"	1	"D2"
"18434"	"ENSMUSG00000011751"	"Sptbn4"	1	"specific"	"Neutro"	1	"D2"
"18437"	"ENSMUSG00000013353"	"4931406B18Rik"	1	"specific"	"Neutro"	1	"D2"
"18446"	"ENSMUSG00000015709"	"Arnt2"	0.928069416535826	"specific"	"sCs"	1	"D2"
"18454"	"ENSMUSG00000019767"	"Ccdc170"	0.822710023815517	"specific"	"sCs"	1	"D2"
"18456"	"ENSMUSG00000019772"	"Vip"	1	"specific"	"ECs"	1	"D2"
"18459"	"ENSMUSG00000019775"	"Rgs17"	1	"specific"	"sCs"	1	"D2"
"18461"	"ENSMUSG00000019779"	"Frk"	0.80364633471862	"specific"	"FAPs"	1	"D2"
"18462"	"ENSMUSG00000019787"	"Trdn"	0.988649393091533	"specific"	"sCs"	1	"D2"
"18463"	"ENSMUSG00000019789"	"Hey2"	1	"specific"	"sCs"	1	"D2"
"18474"	"ENSMUSG00000019815"	"Zc2hc1b"	1	"specific"	"Neutro"	1	"D2"
"18475"	"ENSMUSG00000019817"	"Plagl1"	0.808366287815001	"specific"	"sCs"	1	"D2"
"18480"	"ENSMUSG00000019831"	"Wasf1"	0.873645320983528	"specific"	"FAPs"	1	"D2"
"18486"	"ENSMUSG00000019852"	"Arfgef3"	1	"specific"	"FAPs"	1	"D2"
"18487"	"ENSMUSG00000019853"	"Hebp2"	0.944536205643138	"specific"	"FAPs"	1	"D2"
"18489"	"ENSMUSG00000019856"	"Fam184a"	0.840093546945453	"specific"	"FAPs"	1	"D2"
"18492"	"ENSMUSG00000019874"	"Fabp7"	1	"specific"	"sCs"	1	"D2"
"18495"	"ENSMUSG00000019880"	"Rspo3"	1	"specific"	"FAPs"	1	"D2"
"18498"	"ENSMUSG00000019893"	"Ros1"	1	"specific"	"sCs"	1	"D2"
"18500"	"ENSMUSG00000019913"	"Sim1"	1	"specific"	"sCs"	1	"D2"
"18510"	"ENSMUSG00000019997"	"Ccn2"	0.834162095554944	"specific"	"FAPs"	1	"D2"
"18514"	"ENSMUSG00000020010"	"Vnn3"	0.853357080253529	"specific"	"Neutro"	1	"D2"
"18522"	"ENSMUSG00000020080"	"Hkdc1"	0.887682968559615	"specific"	"Neutro"	1	"D2"
"18524"	"ENSMUSG00000020086"	"Macroh2a2"	0.886876468758573	"specific"	"FAPs"	1	"D2"
"18529"	"ENSMUSG00000020096"	"Tbata"	1	"specific"	"sCs"	1	"D2"
"18550"	"ENSMUSG00000025478"	"Dpysl4"	1	"specific"	"sCs"	1	"D2"
"18553"	"ENSMUSG00000025488"	"Cox8b"	1	"specific"	"ECs"	1	"D2"
"18556"	"ENSMUSG00000025494"	"Sigirr"	0.919165327255538	"specific"	"ECs"	1	"D2"
"18567"	"ENSMUSG00000025515"	"Muc2"	0.851794415671906	"specific"	"M1"	1	"D2"
"18571"	"ENSMUSG00000025789"	"St8sia2"	0.95212295628059	"specific"	"sCs"	1	"D2"
"18578"	"ENSMUSG00000030468"	"Siglecg"	0.965111881800918	"specific"	"Neutro"	1	"D2"
"18579"	"ENSMUSG00000030470"	"Csrp3"	1	"specific"	"sCs"	1	"D2"
"18581"	"ENSMUSG00000030472"	"Ceacam18"	1	"specific"	"Neutro"	1	"D2"
"18582"	"ENSMUSG00000030474"	"Siglece"	0.826142353580564	"specific"	"Neutro"	1	"D2"
"18584"	"ENSMUSG00000030494"	"Rhpn2"	0.93341702205207	"specific"	"ECs"	1	"D2"
"18589"	"ENSMUSG00000030513"	"Pcsk6"	0.940595739656253	"specific"	"FAPs"	1	"D2"
"18592"	"ENSMUSG00000030519"	"Apba2"	1	"specific"	"sCs"	1	"D2"
"18599"	"ENSMUSG00000030553"	"Pgpep1l"	0.909518382220554	"specific"	"Neutro"	1	"D2"
"18607"	"ENSMUSG00000030587"	"2200002D01Rik"	0.954231472720539	"specific"	"ECs"	1	"D2"
"18612"	"ENSMUSG00000030598"	"Fbxo17"	0.845531372172962	"specific"	"FAPs"	1	"D2"
"18618"	"ENSMUSG00000030606"	"Hapln3"	0.876163832620859	"specific"	"sCs"	1	"D2"
"18625"	"ENSMUSG00000030616"	"Sytl2"	0.859799773310723	"specific"	"sCs"	1	"D2"
"18628"	"ENSMUSG00000030621"	"Me3"	0.821149208167451	"specific"	"sCs"	1	"D2"
"18630"	"ENSMUSG00000030638"	"Sh3gl3"	1	"specific"	"sCs"	1	"D2"
"18632"	"ENSMUSG00000030643"	"Rab30"	0.917467976290684	"specific"	"FAPs"	1	"D2"
"18634"	"ENSMUSG00000030650"	"Tmc5"	1	"specific"	"sCs"	1	"D2"
"18635"	"ENSMUSG00000030651"	"Art2b"	1	"specific"	"M1"	1	"D2"
"18640"	"ENSMUSG00000030669"	"Calca"	1	"specific"	"sCs"	1	"D2"
"18660"	"ENSMUSG00000030732"	"Chrdl2"	1	"specific"	"sCs"	1	"D2"
"18668"	"ENSMUSG00000030757"	"Zkscan2"	1	"specific"	"ECs"	1	"D2"
"18671"	"ENSMUSG00000030769"	"Slc5a11"	0.849378454587145	"specific"	"M1"	1	"D2"
"18675"	"ENSMUSG00000030781"	"Slc5a2"	0.824345439816891	"specific"	"sCs"	1	"D2"
"18676"	"ENSMUSG00000030785"	"Cox6a2"	1	"specific"	"M2"	1	"D2"
"18677"	"ENSMUSG00000030787"	"Lyve1"	0.801525633605112	"specific"	"Neutro"	1	"D2"
"18680"	"ENSMUSG00000030790"	"Adm"	0.836410920211998	"specific"	"FAPs"	1	"D2"
"18691"	"ENSMUSG00000030825"	"Hsd17b14"	1	"specific"	"FAPs"	1	"D2"
"18697"	"ENSMUSG00000030849"	"Fgfr2"	0.906534825034666	"specific"	"FAPs"	1	"D2"
"18701"	"ENSMUSG00000030858"	"Fam24b"	0.878901916438449	"specific"	"FAPs"	1	"D2"
"18703"	"ENSMUSG00000030862"	"Cpxm2"	0.899594928047872	"specific"	"FAPs"	1	"D2"
"18715"	"ENSMUSG00000030889"	"Vwa3a"	0.956062473911953	"specific"	"ECs"	1	"D2"
"18717"	"ENSMUSG00000030895"	"Hpx"	0.838960113454897	"specific"	"FAPs"	1	"D2"
"18718"	"ENSMUSG00000030897"	"Cnga4"	1	"specific"	"ECs"	1	"D2"
"18726"	"ENSMUSG00000030935"	"Acsm3"	0.819103261707618	"specific"	"FAPs"	1	"D2"
"18730"	"ENSMUSG00000030981"	"Mmp21"	0.859456108287401	"specific"	"sCs"	1	"D2"
"18733"	"ENSMUSG00000030994"	"D7Ertd443e"	1	"specific"	"FAPs"	1	"D2"
"18738"	"ENSMUSG00000031028"	"Tub"	0.829944146551077	"specific"	"FAPs"	1	"D2"
"18739"	"ENSMUSG00000031070"	"Mrgprf"	0.920728667736707	"specific"	"FAPs"	1	"D2"
"18741"	"ENSMUSG00000031075"	"Ano1"	0.927419637528623	"specific"	"sCs"	1	"D2"
"18742"	"ENSMUSG00000031098"	"Syt8"	0.963436056227661	"specific"	"Neutro"	1	"D2"
"18748"	"ENSMUSG00000032776"	"Mctp2"	0.967549406454444	"specific"	"Neutro"	1	"D2"
"18749"	"ENSMUSG00000032860"	"P2ry2"	0.815584857321722	"specific"	"Neutro"	1	"D2"
"18751"	"ENSMUSG00000033585"	"Ndn"	0.935065416274995	"specific"	"FAPs"	1	"D2"
"18755"	"ENSMUSG00000034825"	"Nrip3"	0.829181495366038	"specific"	"FAPs"	1	"D2"
"18761"	"ENSMUSG00000035239"	"Neu3"	0.918207798880046	"specific"	"ECs"	1	"D2"
