"ensembl"	"Resolving.Mac"	"Inflammatory.Mac"	"FAPs"	"MuSCs"	"ECs"	"Neutrophils"
"ENSMUSG00000025791"	3.06408898328755	2.3877958648289	12.0754567226451	3.43059436219919	1.29821029721805	3.58530235661602
"ENSMUSG00000025825"	33.1756086733851	27.2879688060745	19.9549725226395	10.718181471185	6.64021257940086	37.7652260570305
"ENSMUSG00000028497"	42.2871671401567	36.4783135834832	6.30150942522611	1.45112338247912	4.52084355501627	14.3793237854613
"ENSMUSG00000028522"	32.8213136974693	22.7381921697118	19.2824406942136	20.858300425216	18.0059358343455	34.2417904713853
"ENSMUSG00000028525"	30.0741562978983	20.089919929942	10.0126546935325	18.5436207506955	13.3623322681244	57.2050456828419
"ENSMUSG00000028527"	0	0	4.15088793593739	0.96824863597312	0	0
"ENSMUSG00000028528"	0	0	0	0.143239808474984	0	0
"ENSMUSG00000028530"	66.5624349745822	54.1795476679561	100.364066759819	29.3901505807587	31.1706196715505	143.666633988342
"ENSMUSG00000028538"	4.89886968169351	3.48612966703628	3.41270720993341	3.05180252644275	1.15466876358183	1.71030173955764
"ENSMUSG00000028541"	0.98064182588284	0.420167098754493	12.3929896859875	4.47959351714243	0.505583355543856	2.33269666609378
"ENSMUSG00000028542"	0	0.7701670850546	3.24421216752159	3.40933006893422	0.198286913976307	1.08831394799248
"ENSMUSG00000028545"	0	0	0	0.477907099155475	0.358420634153113	0
"ENSMUSG00000028549"	1.02945117567052	1.21102137249901	4.98808019503143	3.68162148220131	1.11973169104161	0
"ENSMUSG00000028551"	2.40183857014767	2.24717921443636	6.54866004117963	5.15954391503266	0.631863644478531	0
"ENSMUSG00000028552"	46.4458088732531	39.8807885491416	24.528357395296	14.573709326819	15.01621242738	37.6686556146389
"ENSMUSG00000028556"	17.7937872067849	11.7434413023931	30.5662166186041	23.4320978507892	0.47371955464382	3.82855558010625
"ENSMUSG00000028557"	7.85304336334552	7.11785682794736	12.0438390426692	12.2714741326999	6.76580522767242	31.2257363461163
"ENSMUSG00000028559"	42.0695407579136	40.2471663922631	22.4366716093285	21.191521095223	31.9849459307407	94.693596503447
"ENSMUSG00000028565"	4.08333914905931	2.0280163819681	24.0598574390099	22.6946680683105	12.7434372773873	5.37760737455958
"ENSMUSG00000028567"	11.0898591941279	9.23788394631889	20.9574529830021	7.31514193319714	7.60342336281625	5.84166246168613
"ENSMUSG00000028568"	8.74286781856346	6.37128965324438	13.1237039409145	11.0492349995742	8.00700929489068	7.39957642132664
"ENSMUSG00000028575"	0	1.00598480502538	0.867385204863384	1.60135385866627	0.431136815817966	3.71194764088079
"ENSMUSG00000028577"	18.0362458736605	16.008489710889	27.5098523223252	15.1117816983147	6.13598366872958	11.9641600651316
"ENSMUSG00000028578"	5.20852523129958	4.18479456694143	4.3649853821397	3.68773140573229	2.5809855473513	3.79756378913711
"ENSMUSG00000028580"	18.0454149622355	15.442744457299	22.9636176018667	26.424090216799	11.0496045973061	17.0829812649473
"ENSMUSG00000028601"	0	0	2.00670173625326	0.900217339527878	0	0
"ENSMUSG00000028602"	0	0	0	0	0.292733974050858	2.61550285445892
"ENSMUSG00000028603"	23.8236000686205	21.5944213223871	14.4907686135059	6.85313403707071	4.35726941446223	19.3607720876081
"ENSMUSG00000028608"	5.18982382500467	4.39144232924459	12.1596418649097	9.81521968303251	5.28257150287917	3.12549952243642
"ENSMUSG00000028609"	29.8160069811406	27.7571818525312	63.0505926291795	30.8753379363574	10.2879817570387	27.169776405745
"ENSMUSG00000028613"	1.13664703581253	0.968021272900974	4.84291836374797	0.227894833685927	0	5.01760918969963
"ENSMUSG00000028614"	2.5906085422289	2.18988467343793	19.9319636353521	6.7573812046469	1.0057899781709	1.66725464160586
"ENSMUSG00000028617"	2.112574530862	2.44722668888814	7.28332944337584	2.89660415803682	1.61605441591675	1.58562516847427
"ENSMUSG00000028618"	54.0697961344357	48.1281047568145	64.4356831972309	30.2191866487228	27.9846018786077	57.0697385418764
"ENSMUSG00000028619"	7.51047511384403	6.09114824743344	1.94999907100243	1.57142967984999	0.732097297438878	2.50549470638476
"ENSMUSG00000028621"	0.783712873739766	0.556682651855585	1.70134159555367	0.621899035237051	0.335657538349998	0
"ENSMUSG00000028622"	12.2442726093512	8.18326215855652	16.59767120075	11.3555226833531	6.56385185072056	5.66813599260634
"ENSMUSG00000028629"	0	0	1.94756704190831	1.30500695140877	0.573304313592466	0
"ENSMUSG00000028631"	0	0	0.710607574789596	7.14924520495134	0	0
"ENSMUSG00000028633"	1.39754297975826	1.29508508073024	27.0849322345758	10.9767805020568	2.58986293848867	1.03614759437129
"ENSMUSG00000028634"	12.3119101819988	7.4106505744723	8.58728933198891	1.19635850087179	2.95568453422772	0.72993327911587
"ENSMUSG00000028636"	1.1049771145341	0	1.58671284616386	0.546331481677311	0.836311814259048	0.775473463768127
"ENSMUSG00000028639"	161.996474798967	149.5521157836	251.191073868411	115.546624197989	120.647535114088	103.916196531931
"ENSMUSG00000028643"	12.1777769757922	12.5168085760884	13.3837774305935	13.3164308269562	3.05758360628945	3.97831829078831
"ENSMUSG00000028645"	11.645626417141	9.259818937396	5.9222582097441	3.91567768540575	2.33767440411271	31.1856633948019
"ENSMUSG00000028646"	62.0645354124664	49.9727928773848	20.6617132118546	12.1471478469911	7.12015569635596	60.2300222668932
"ENSMUSG00000028647"	11.7867041056734	8.82073904016572	8.84249496520692	7.88095088952745	2.74797974208944	14.044521451891
"ENSMUSG00000028648"	15.344146296368	14.6930508577831	26.3813594310041	15.2060548057344	6.31956438027354	11.2548076664162
"ENSMUSG00000028649"	71.0739128847502	55.2950231955114	37.5776389814007	45.8492082136481	54.5178204090878	50.3987584419239
"ENSMUSG00000028651"	4.44498821063251	2.63216607925405	7.70744272589267	4.89016861598386	2.35950901625765	1.82692211133731
"ENSMUSG00000028654"	0	0	0	1.99663849164029	0	0
"ENSMUSG00000028656"	115.194186053752	117.042106336158	48.4813938984117	25.1812525480432	21.0182231109866	222.003637291897
"ENSMUSG00000028657"	58.5735752356729	52.7550708661493	13.2633089172051	10.953417335409	6.6949980790589	67.3011018576809
"ENSMUSG00000028669"	4.7932540755798	4.66778592282476	5.15459896806985	4.49416706403456	1.94458638577256	8.25129502497703
"ENSMUSG00000028670"	17.2576404512467	13.1131371080171	9.80605429915256	5.1268826710602	6.465738983831	17.8785449976807
"ENSMUSG00000028671"	2.55198821090229	2.50230999663297	2.74017428817081	0.683708885961733	0.873805152709742	1.38568933037483
"ENSMUSG00000028672"	20.1871677893411	16.8257239999283	6.00717123289392	3.15101549849521	5.03085653702199	19.2493206720836
"ENSMUSG00000028675"	56.6455192716037	40.2695547954595	33.0639640954491	35.8926288894459	26.3006345710885	48.3861333856592
"ENSMUSG00000028676"	40.2471786911883	30.0038905906058	48.3312057391621	58.3158967668272	22.9625067064934	33.5034010403384
"ENSMUSG00000028677"	13.6476165809333	9.71189555122276	10.0199477405675	7.81455875002697	8.01475198001384	15.5096811168123
"ENSMUSG00000028680"	17.5471483641113	15.4674643439985	5.58233131108991	3.63107193882598	4.22259393136026	59.7997264331163
"ENSMUSG00000028684"	5.63361973071737	3.62095973278074	6.73169545921649	4.86345427720186	2.40850587808842	4.66772854932868
"ENSMUSG00000028687"	0	0.240029811692885	2.08437638113123	1.64399676339454	0.297830243831864	0.573521815537456
"ENSMUSG00000028689"	4.12658869782301	4.53977689433216	6.46292847207072	5.65072992240699	3.09307378653026	2.79028642596669
"ENSMUSG00000028691"	120.228892226141	133.732306644572	137.186065469059	49.2123621132854	27.413031687372	58.7070364476352
"ENSMUSG00000028692"	147.465883539646	144.254742253249	69.5087668348239	29.8896672492747	19.5020465148303	73.3150369648384
"ENSMUSG00000028693"	35.3684122164342	28.2246429616115	47.1208537160252	38.7914864446919	11.9436360484978	42.7982438207714
"ENSMUSG00000028698"	0.613023455198311	0.593769710002273	4.55614879017251	3.53720075871931	14.0019594925693	0.997400965187076
"ENSMUSG00000028699"	0	0	0.494001715400145	0.557847926086952	0	0
"ENSMUSG00000028700"	2.49902373322524	2.6209498748092	9.23415572072324	5.90630530797006	3.41475156423579	2.69308224168894
"ENSMUSG00000028703"	9.4671358907857	8.32351063426982	15.427757678531	7.87086973306029	3.23119888997607	9.68793172539397
"ENSMUSG00000028706"	5.5446208854425	3.36573013737146	5.67393327601534	5.16276071754668	2.73384642870804	2.19977910637473
"ENSMUSG00000028708"	50.7962198875594	31.73053513226	6.01036834106217	5.63164515613968	5.24295020078115	42.5566186283877
"ENSMUSG00000028709"	13.3166165530455	8.78409997114199	4.14889314423849	3.36150157679259	2.50202815985261	8.60510961454963
"ENSMUSG00000028710"	4.26627953544821	2.75046933876504	3.29900341095582	3.1103353884485	1.75513032131021	2.87245027221731
"ENSMUSG00000028717"	2.04210097049626	1.18821714608855	0	0	7.24515593323704	4.33300831608282
"ENSMUSG00000028718"	0.6540444373496	0.707040913302239	5.33233038161814	2.53653051665723	0	0.610484433543248
"ENSMUSG00000028729"	4.61757856618006	4.50385097955965	13.1856434876819	9.04731023329501	2.65617757144848	6.69573882786998
"ENSMUSG00000028737"	1.29389878464903	2.08016325234074	1.41493982544213	0.939638775018502	0.554573082868266	2.10454803565122
"ENSMUSG00000028741"	4.96746530934036	5.9669441974449	19.8351891530054	14.2649139566545	2.06053875878644	6.97701883154398
"ENSMUSG00000028744"	8.20801038771437	9.30826326142638	2.42438180971115	1.1181577061712	1.14764596556276	6.45675434573247
"ENSMUSG00000028745"	136.103807605227	141.56479148497	65.0173209671392	35.4757366736261	26.6680245777141	121.037980652083
"ENSMUSG00000028755"	0	0	2.47751632220742	0	0.493514566959123	0
"ENSMUSG00000028758"	0	0.284498324741585	0.789722149846413	0.558006322755557	0	0
"ENSMUSG00000028759"	24.1360894719411	19.3568912537958	34.4987009540072	27.5953848227282	13.9110046788796	19.8833953164602
"ENSMUSG00000028760"	45.8459580102836	36.207366506455	34.5298730165417	22.8582202210127	13.0198300682632	52.1573015367001
"ENSMUSG00000028763"	0.237257899283873	0.170588326155078	104.417461478361	63.9697798931344	109.868896830711	0.278026461590785
"ENSMUSG00000028766"	0	0	2.65483287684924	0	6.16697438264286	0
"ENSMUSG00000028772"	5.82808285057259	4.81633946694562	10.6716814477243	4.81574518395985	3.45642261912235	6.37243020848998
"ENSMUSG00000028776"	0	0	0	12.5081385843148	35.1318579140684	0.509806215253394
"ENSMUSG00000028777"	0	0.398909813660281	0	0	0	0
"ENSMUSG00000028779"	4.48883950778575	4.45084974501879	6.45855851339221	2.2301571150412	3.00316318960357	6.87361074395751
"ENSMUSG00000028780"	0	0	16.3744308199845	1.36517840485216	0	0
"ENSMUSG00000028786"	0	0.581511939251532	1.2891574385078	0	0	1.11686573790777
"ENSMUSG00000028789"	0	0	2.20118128225418	1.04067919704191	0	0
"ENSMUSG00000028790"	29.2448649270734	26.5218100179018	37.797218681178	30.3305293062755	10.4562639785368	29.2193359052611
"ENSMUSG00000028792"	13.9253200175088	10.6751210770347	21.2647387303853	11.0824695827331	2.41910461477286	8.93059731179682
"ENSMUSG00000028794"	2.98093457391575	3.12270693662242	0.949589394585167	2.13099818554585	1.37474718436368	1.30291651283212
"ENSMUSG00000028795"	8.13713256815821	6.64741005608768	6.88091601269204	7.01460583879829	11.6277569120627	2.8174095075198
"ENSMUSG00000028796"	17.5932962839093	17.288124195579	15.8457016941402	16.8408063351503	11.5924936499915	14.8370247990733
"ENSMUSG00000028797"	21.6125900973766	19.8147568474009	24.9435471707225	17.5606991925134	13.2668093133794	19.2500836626155
"ENSMUSG00000028798"	20.1585735839885	17.0353487045154	39.1784561732221	19.7262123055777	4.8444017592221	10.9083437142732
"ENSMUSG00000028799"	6.71650505747142	5.43857653103474	4.49112193460439	5.07448513938989	3.45173607574958	1.63373731622922
"ENSMUSG00000028801"	0	0	0	0	0	0.225855438297804
"ENSMUSG00000028803"	3.36075661316158	1.81264163310234	0	0	2.2948223804433	7.01495685230686
"ENSMUSG00000028807"	1.04184802535688	0.618776936871567	2.47594803363551	1.39365582265056	0.82565629841979	0
"ENSMUSG00000028809"	57.0568798382523	43.1763747194944	43.8940688928846	50.7835922643918	24.5178787446813	42.1463862148384
"ENSMUSG00000028821"	42.4219285253006	29.4745756267175	15.3069379298834	16.6248851149954	18.8273791387686	49.6566737702212
"ENSMUSG00000028822"	59.6600116150808	46.0377927997646	31.012907919444	13.2700572071583	14.1392178748789	49.7906860598349
"ENSMUSG00000028825"	0	0	0	0	0.217851412375512	0.746064350090556
"ENSMUSG00000028826"	6.69071032797269	5.94275368929209	13.8075073754249	10.6093733866764	4.9506126300534	3.8815363561152
"ENSMUSG00000028832"	11.5385120764793	10.7578256351533	33.839546413327	36.455019340495	6.11367131946283	10.3879110511658
"ENSMUSG00000028833"	3.49620795868653	2.32766747509726	5.89448418174513	3.18525229632289	1.2767662834868	2.30056754934456
"ENSMUSG00000028837"	59.5767836599043	52.0105500798042	84.2920518278955	37.7377610473618	15.2729032991882	37.3075476726311
"ENSMUSG00000028838"	0	0	0	0.577108450377929	0	0
"ENSMUSG00000028841"	0	0	0	0.207238128644826	0	0
"ENSMUSG00000028843"	164.404921084334	159.547237615185	84.4267976600383	8.18977357371304	16.3293282909237	196.473435115431
"ENSMUSG00000028845"	0	0	0.929947889743736	0	0.171050016362334	0
"ENSMUSG00000028847"	10.2251292710113	11.7822776218449	11.3302629555115	4.61634292058805	3.90176706192089	8.96441055273146
"ENSMUSG00000028848"	3.55595616300395	2.92725161231599	4.44947848284761	2.60552271139204	1.67435059776966	3.41533745361044
"ENSMUSG00000028850"	2.38573101014595	1.85629227132438	0.815522354754424	0.688657684413458	0.59888582384465	3.08079372887729
"ENSMUSG00000028851"	13.576036826013	10.8470235901298	33.4990808269051	15.717303749806	5.59959941337295	9.9187905349565
"ENSMUSG00000028860"	0.524339896767059	0	0.809751701515464	0.863532793028197	1.10688476437131	0.908680632205853
"ENSMUSG00000028861"	18.2980155785192	20.7426497381875	24.2915663494186	11.2245117760991	4.24558127336951	88.584764977634
"ENSMUSG00000028862"	1.89620598468635	1.20690999817912	5.434830862889	2.7988388919814	5.85423107727827	0.447791356180486
"ENSMUSG00000028863"	10.1601134105968	7.87331264958625	7.06635698360699	5.42014206687353	5.77571864752585	7.51397307443125
"ENSMUSG00000028864"	25.1548885586748	18.7518707823557	5.22098193932109	0.713649358924245	0	15.1870077489094
"ENSMUSG00000028865"	0	1.51660484090508	1.48805549124821	1.30924845539643	1.35705231516869	0.859097508147293
"ENSMUSG00000028868"	37.371599103342	28.944540826903	19.5293039758404	16.8479217113171	31.5893343868397	33.5868688367955
"ENSMUSG00000028869"	10.7011848126951	9.15123043229679	15.4153545766112	15.0135753563845	6.71757329816788	10.7473272506629
"ENSMUSG00000028874"	29.2609335820535	26.1836431460408	0	0	0.161934943444356	87.8854346531945
"ENSMUSG00000028878"	8.11372421688612	8.81042604680913	6.62134582188134	5.12914724935708	4.71863987433102	12.3615502134085
"ENSMUSG00000028879"	24.464950238102	23.2525638320222	19.9579741993886	14.2471385530846	16.5067970071836	14.7597881996853
"ENSMUSG00000028882"	5.11910501427353	4.89130147718365	9.58999602685533	6.57096783705625	3.18122318288662	3.04473515874088
"ENSMUSG00000028883"	0	0	1.61307029469273	6.27423036320098	0.519469698237307	0
"ENSMUSG00000028884"	8.02950613758894	6.79450127649293	9.24726405544286	4.73701071162869	1.48243174991526	10.8069102589739
"ENSMUSG00000028889"	2.9493043965109	2.9137076660441	3.8621071412496	2.72239227926156	1.48614721078302	3.62540832503127
"ENSMUSG00000028893"	5.80919461567226	5.01195033337439	2.01528462187882	1.61767290124818	0.643464094927266	11.3371407758458
"ENSMUSG00000028894"	10.6440695478808	6.95639739517467	7.69126504853387	6.81162015272788	4.30406670190895	8.62118686622492
"ENSMUSG00000028896"	3.8745545282955	4.94031471493415	18.7596330316339	10.5083920143499	3.30636944221359	3.86392341737323
"ENSMUSG00000028898"	4.63983038787064	4.70859305924893	12.1210700679124	7.18159389153504	5.50276466012769	5.29103247534673
"ENSMUSG00000028901"	4.08769360486382	2.6639193597358	3.22950480007437	3.81543841323103	1.64169554663679	6.63530892339331
"ENSMUSG00000028902"	11.5842483356566	8.10362331232747	19.0666321459159	11.7914428442252	5.36000897364377	11.6583267085128
"ENSMUSG00000028907"	8.79869523363534	8.69495655623019	17.0134403181408	8.94338950765492	4.51494824435983	8.04635847001969
"ENSMUSG00000028910"	3.29430012783321	3.15457294556165	5.20704854882725	4.63853959947899	2.02696850434619	1.2020459409863
"ENSMUSG00000028914"	5.35173611853785	4.77089908710759	2.43647563318925	1.33652741294303	1.61824707821145	5.25225420065335
"ENSMUSG00000028917"	24.3930553841599	28.9704143866005	5.29765739725947	4.59688545616749	2.84244278986319	26.7131731549567
"ENSMUSG00000028919"	0	0	1.70771234108606	2.62132741679077	0	0
"ENSMUSG00000028920"	7.02089696496495	6.85698143009961	5.496562639984	4.08029369246128	2.53193082475233	8.032971165343
"ENSMUSG00000028923"	33.7699606752739	29.7542631600367	10.4911707791261	5.38703854018384	7.23490329900474	19.0586031765471
"ENSMUSG00000028931"	6.89000824464323	8.54641003058523	0.424953129739978	0.381067967293946	0	5.33448228589136
"ENSMUSG00000028933"	0	0	1.36262544376651	1.24331558721861	0	0
"ENSMUSG00000028936"	32.6961990520198	22.0606198758678	57.9783193629898	24.2231245329913	10.4041511969695	16.3311746819544
"ENSMUSG00000028937"	2.65938907558535	4.50520752577599	8.37133943942522	5.42934431665285	1.23873674985176	2.6992434363951
"ENSMUSG00000028945"	24.6286588556931	19.7260958605741	29.6816083456243	16.224838217886	9.24524024348591	28.5931086383384
"ENSMUSG00000028946"	0	0	0.690482926042338	0	0	0
"ENSMUSG00000028950"	0.412369981724482	0	1.0072659817097	0.555208249111368	0	0
"ENSMUSG00000028953"	7.73039510957559	7.76204763620299	23.066869831082	12.3238630977249	4.37321532079886	10.3584914801311
"ENSMUSG00000028957"	0.848547944297845	0	2.26404895267215	1.94202799328419	2.05010293732715	0.685486521688133
"ENSMUSG00000028958"	2.23269377452516	2.16588897017331	1.01966253250727	0.825108410496803	0.563315852500835	1.29209912671218
"ENSMUSG00000028960"	16.8079918545001	15.6923432968234	37.7548087157167	27.3611685688394	12.0351160807773	14.1360008671397
"ENSMUSG00000028962"	7.86195051289453	8.78988181371392	10.3383261171894	8.8394523319277	5.39036367648114	8.40462678884687
"ENSMUSG00000028963"	0	0	0	0.262662198879228	0	0
"ENSMUSG00000028964"	19.040639233886	15.2725500851595	39.9980964857018	20.0755484429462	6.91215651161003	16.3359274276198
"ENSMUSG00000028967"	17.5815045749636	10.7627717563143	54.4301254211531	71.5008772418524	11.7499978071307	19.6359716304976
"ENSMUSG00000028969"	4.42945527145339	4.06832453886297	4.05714677648667	3.19051050193683	1.82755032905168	2.42508397244574
"ENSMUSG00000028970"	16.0600771399169	10.5294248167208	10.3131160557504	4.75157555887785	10.0547556319837	1.91185337591422
"ENSMUSG00000028973"	2.4223014048918	2.23769345218706	3.32384791721414	2.35584176938652	1.32007750104117	0.866730437470437
"ENSMUSG00000028974"	3.09761436065275	2.11560349100227	2.25124198980805	1.32637598552752	1.39393342584661	2.2779906310756
"ENSMUSG00000028979"	0	0	0.37145902959582	0.473035046102863	0.177410113912596	0
"ENSMUSG00000028982"	4.42136556151551	2.49607706189685	1.42739878440514	0.729549843389416	0	9.6267969610094
"ENSMUSG00000028986"	5.06279086413606	3.96439763834629	8.73468018271886	9.44243396855783	4.31067397743471	3.16675923884061
"ENSMUSG00000028989"	0	0	5.82246149468162	0.961619995123913	0.463718540188824	0.821587458225078
"ENSMUSG00000028990"	3.78963261103873	2.64650150048547	5.8237909609049	4.9685002140013	2.74376014434974	2.11791352808834
"ENSMUSG00000028996"	0	0	0	0	6.23389594518771	0
"ENSMUSG00000028998"	9.94982041193311	6.80351567892761	7.03710748387074	4.25928819143092	2.46773380608208	5.28724402403304
"ENSMUSG00000029004"	48.6764284148691	36.0888374480973	26.433578605059	26.4471078178888	26.8155212784935	77.2577933824196
"ENSMUSG00000029005"	0	0	1.62299061403654	0	0	0
"ENSMUSG00000029007"	3.52759580425449	3.94085472306121	4.09710345976838	1.50499814918174	1.7684751244076	4.81327338123976
"ENSMUSG00000029009"	29.7854048318201	23.7510439351714	8.05170228439233	4.02792714343146	2.38051357817488	6.71799007958109
"ENSMUSG00000029012"	8.00040610132974	5.51397645192198	6.68852861307737	6.44983167109324	5.05548679312216	3.66461638849476
"ENSMUSG00000029014"	15.6271726741568	12.8766066464451	24.3965880802434	12.663163030537	4.66163203101179	15.9583729776813
"ENSMUSG00000029016"	6.44778945802859	5.41605553921743	3.33711303789118	3.25495374682092	2.26523070512814	6.90619440627263
"ENSMUSG00000029022"	3.29577835701836	1.95532063832433	4.40696548199723	2.19217207777867	2.87687805720298	2.65279545589533
"ENSMUSG00000029028"	5.16025082361066	4.72265015324237	6.61359481673288	6.1941820629897	2.54641705722157	6.58891743509494
"ENSMUSG00000029029"	2.98706292817781	1.82980268911184	1.55530828201913	1.91710269370366	1.65669112274724	4.07024353798896
"ENSMUSG00000029030"	25.1313798770233	22.563047931039	13.7125348642058	13.7774540637415	25.763213920381	47.0561061101548
"ENSMUSG00000029032"	0	0	0	0.448232891129267	0	0
"ENSMUSG00000029033"	2.15011190395186	3.17993132136617	9.23846721401775	5.78502963251398	3.81296303737527	2.42244515587261
"ENSMUSG00000029038"	28.7596213339818	22.6741878725114	27.4378549687444	12.6321526618626	13.595989929873	48.8971305465813
"ENSMUSG00000029047"	2.20695473740856	1.58983358688662	3.91326856828881	2.04135189429429	1.41879037864484	2.27426124614077
"ENSMUSG00000029049"	2.26382196105998	3.32023526192965	6.69299085605552	4.30816795329697	0.897518145804933	5.74965297511135
"ENSMUSG00000029050"	35.9822216537132	30.7539452103533	43.571176836866	24.4711387445301	16.2831024849651	54.7175843917262
"ENSMUSG00000029053"	0	0.187983720047635	0	0.471285575143578	0.424732270588401	0
"ENSMUSG00000029055"	0	0	0	0.186788743635794	0	0
"ENSMUSG00000029056"	4.30751006801283	3.28887010415712	2.76030399037446	4.13393211400452	3.40044132884425	4.2657865994216
"ENSMUSG00000029059"	5.43263664574852	2.59122630885243	1.47143224204851	1.47363078656395	0.340413121852773	1.01582652411441
"ENSMUSG00000029061"	2.52890337279813	1.38278816995844	18.2903928770572	1.47361331380395	0	2.46417310260828
"ENSMUSG00000029062"	32.6567500948142	23.2409534604875	17.174799756184	14.7888009321581	9.73224223573391	42.1790138097015
"ENSMUSG00000029066"	7.55016134683961	7.48628346899496	15.9634226510681	8.06406482877927	2.27322568131619	7.09567212399301
"ENSMUSG00000029068"	32.1436738765693	21.9729704461583	23.9765697735005	32.7886716866921	21.5564248401592	54.6953715032249
"ENSMUSG00000029071"	3.10197885954627	2.54243635235801	5.20282628717672	5.17886494370496	4.1862322764278	6.97883353222571
"ENSMUSG00000029072"	0	1.04795189021256	1.67020618880984	1.73596659006729	1.26216181258268	2.69410506691363
"ENSMUSG00000029073"	3.03490826853424	2.78361866861088	4.89192244505395	2.62701665477124	2.32554976448853	3.76665869241231
"ENSMUSG00000029075"	0	0	0.287522812188291	0	0.747359588235888	0.588162702029689
"ENSMUSG00000029076"	15.2044419837868	11.2956056347765	13.5281267472266	5.82207143426277	7.23909118757368	11.8691149825764
"ENSMUSG00000029082"	6.6534826275825	6.20135793103976	0	0	1.06487870492486	41.9484448918158
"ENSMUSG00000029084"	14.4824374498163	8.72191522241262	1.10632393422948	0	36.2916380413831	4.5053629314516
"ENSMUSG00000029086"	0	0	0	0.206019499199191	2.91760150240603	0.468008004543647
"ENSMUSG00000029088"	0	0	0	0.806657712460084	0.59588127935689	0
"ENSMUSG00000029089"	3.51198801151366	1.77623485125356	5.24643407929586	2.90202128220753	3.01224736437019	0.842662336825111
"ENSMUSG00000029090"	0.143286898022183	0.207330385271391	13.4162892174985	13.2904441340784	2.58810473307755	0
"ENSMUSG00000029094"	0.917630223543804	0.42258927136665	10.6176953377552	9.48549892686892	5.99218194896382	1.70521177572435
"ENSMUSG00000029096"	0	0.751859573174966	28.6023560306146	17.2333807949968	0.16858537416364	0
"ENSMUSG00000029097"	1.33462973559113	0.973576298119035	0.986629947012915	1.36933705803507	0.765198437171017	0.66231158454048
"ENSMUSG00000029098"	31.521581705933	22.1938928035957	5.29930714877672	4.13553751402874	6.83012845076897	17.7064795278101
"ENSMUSG00000029101"	0.471834356290004	0.27961897452876	3.30545212207572	3.68413521822086	7.00908153566709	0.212362609639867
"ENSMUSG00000029102"	0	0	0	0.381457262666809	0.435749125008291	0
"ENSMUSG00000029103"	15.1083783579714	14.5157502220847	10.512913319564	5.34877866633504	4.6042373323352	5.70442513609964
"ENSMUSG00000029104"	14.2684964794629	11.8653868198737	12.8896743202595	9.9842544005785	5.74473726519819	6.94031879228943
"ENSMUSG00000029106"	22.2266211408957	20.0984218389889	39.5759571747961	17.4349806022131	17.3124485525845	29.8905732665131
"ENSMUSG00000029108"	0	0	38.2114731741287	20.1257309052802	0	0
"ENSMUSG00000029121"	0	0	0.167039860436926	0	0.273742000879184	0
"ENSMUSG00000029122"	0	0	6.92572335969944	3.06815602726163	0.0966512986329547	0
"ENSMUSG00000029123"	0	0	0	0.292643283027803	0	0
"ENSMUSG00000029126"	0	0	9.79030082940317	1.98316619576128	0.664896705350646	0
"ENSMUSG00000029127"	0.881157989493735	0.931405746467581	1.28884736993838	1.51524314615246	0.895738497584456	0
"ENSMUSG00000029130"	0	0.0569085264143709	2.34264475370449	0.40306911450321	0.911690551301728	0
"ENSMUSG00000029131"	50.9232551406539	41.544065787106	28.1151412251507	23.538120455731	16.6679198733465	49.5395570229675
"ENSMUSG00000029134"	0	0	0.0420635655168928	0	0.0278352574276274	0.0464817129026194
"ENSMUSG00000029135"	103.257211976751	63.9588725759317	37.4888310210467	30.7214084028943	17.1257873484237	230.84816172256
"ENSMUSG00000029136"	4.95445046353533	4.14603874910111	2.19155450138811	0.680060244691781	0.945787667130393	7.51369347367132
"ENSMUSG00000029138"	0	0.0321922020780491	0	0.293073057147393	0.182101144449592	0
"ENSMUSG00000029141"	7.46189315003722	6.78504077627726	6.45017301141285	5.93107548757938	4.94981559691066	11.1091782869026
"ENSMUSG00000029146"	15.0640915213715	12.7026439447801	13.1124814925727	8.92180268568137	6.38801163354903	12.454293585005
"ENSMUSG00000029147"	12.872912646916	11.6988272419616	21.0605482933801	11.3466479320258	5.35937686274271	14.2766781401485
"ENSMUSG00000029149"	0	2.64189548638019	1.59806708573955	1.31648679572101	2.21877787452184	1.80862135455626
"ENSMUSG00000029152"	35.9509608532972	29.5152399855838	51.6437954857431	33.2557293292294	14.1984737098988	27.7794367966636
"ENSMUSG00000029153"	0	0	0.704324318889559	2.30561247078698	0	0
"ENSMUSG00000029156"	3.6339836481837	3.13643770118608	10.8508853811722	8.1164977894873	0.931538093203985	0.934987255308318
"ENSMUSG00000029162"	3.74758081520925	2.4551255449709	0.768239243233507	0.597325503244531	0.852244932480895	2.73442672948614
"ENSMUSG00000029163"	3.28223068288543	3.25466187276243	18.6875442710103	6.06166301815073	3.85942250631239	0.898276475541299
"ENSMUSG00000029167"	0	0	0.0588347786253377	0.587516281686093	0	0
"ENSMUSG00000029168"	0	0	0	0.0877246493335865	0	0
"ENSMUSG00000029169"	62.6742385164558	52.5882756287685	95.2043831764773	64.8586229468319	27.0148847192443	78.7344484341943
"ENSMUSG00000029173"	2.7436570472354	1.7695211674102	2.95937956411915	2.01056051108598	1.66056302254197	0.610879112160807
"ENSMUSG00000029177"	16.7733834117711	15.5506161118145	25.3276021351055	11.7294662975452	3.49318064331063	9.69081186078306
"ENSMUSG00000029178"	40.4650474213804	26.5488572786077	23.6033058482362	12.4677636907362	25.9058383077945	68.8221963091093
