"ensembl"	"Resolving.Mac"	"Inflammatory.Mac"	"FAPs"	"MuSCs"	"ECs"
"ENSMUSG00000025465"	14.3568732773788	14.4346736771101	10.7244623595023	9.20654618949821	4.08727147713888
"ENSMUSG00000025466"	2.97435756256382	5.99345102227932	3.28474965215531	3.20522700293427	2.24789163276515
"ENSMUSG00000025470"	4.94755313535408	2.98697098498653	3.49516849435913	4.90634615000195	3.2827393286076
"ENSMUSG00000025474"	4.88278399975002	5.03195336797975	7.46280336332233	6.20051739139154	5.44968793041544
"ENSMUSG00000025477"	7.65668587070156	5.69922006788453	9.17978158545746	34.0304735479906	15.5927765838595
"ENSMUSG00000025478"	0	0	0	0.317824863800805	0
"ENSMUSG00000025482"	0	0	0	0.246093840536491	0
"ENSMUSG00000025484"	2.43122281419157	2.3563004014492	6.85679664108295	2.81861617378174	3.05403472810187
"ENSMUSG00000025489"	2.6344309256847	1.81009291509191	1.26350548750771	1.03531415105078	3.3068136473068
"ENSMUSG00000025492"	209.45267833657	126.692307617761	382.216874450156	93.9663041453288	141.426543204877
"ENSMUSG00000025494"	0.464623165595281	0.645697703306076	0	0	9.79565227059346
"ENSMUSG00000025495"	4.38631343699204	3.31197741275528	4.59590466752762	4.24091569734085	2.72244570879459
"ENSMUSG00000025497"	0	0	0.109990285189664	0	0
"ENSMUSG00000025499"	7.90496562051567	4.52104509381789	5.05344299852703	5.02352706734482	8.76900811566171
"ENSMUSG00000025503"	49.9485129203856	33.7035959792563	9.78320662177668	11.4092488319396	13.2042501050302
"ENSMUSG00000025505"	2.12361297835403	1.40528116727503	1.76263248022538	3.45711324241686	4.34274784592375
"ENSMUSG00000025507"	1.18415584930611	0.673729584400667	1.17827287708468	0.644327195738314	0.763858702265531
"ENSMUSG00000025508"	97.8692877402198	75.849425513121	110.486781237626	69.3184613718372	46.8638014838675
"ENSMUSG00000025509"	13.725437272579	11.7342972192308	3.9602972574525	9.15557347057496	14.2367383646275
"ENSMUSG00000025510"	8.21167203878261	9.85065074893743	18.80115900735	51.3864488923174	55.6890312243055
"ENSMUSG00000025511"	8.47742610754993	9.20605368624688	33.2320046539267	13.4256520664301	13.7900630616389
"ENSMUSG00000025512"	5.276908959537	3.63869570358998	9.39604866157008	4.68511512170032	3.65102876136396
"ENSMUSG00000025515"	0.678684438802278	0.153003185015875	1.40235202032063	0	0
"ENSMUSG00000025586"	0.457122695893073	0	10.6980561886633	24.2142572372509	2.77759512126429
"ENSMUSG00000025722"	0	1.90731333526807	3.04317953242324	3.42634561266315	2.26774138712093
"ENSMUSG00000025724"	16.5855320822908	12.780285159195	22.0673772417716	12.7411898882278	8.61557111926779
"ENSMUSG00000025789"	0	0	0.389687139924814	2.01101823115679	0.227985387338549
"ENSMUSG00000025790"	2.3717669878427	1.94014687080752	6.1733915471691	15.4860112101148	6.57275627500719
"ENSMUSG00000025813"	0	0	0.905714898637924	0.598162619073609	0
"ENSMUSG00000029461"	9.79298816872772	9.52619306439394	16.4679489339065	14.211551147747	12.3909955957084
"ENSMUSG00000030421"	5.95053721512284	6.28741696625758	10.4166794375158	8.13475159014545	7.4013190730708
"ENSMUSG00000030451"	13.7190477273011	10.9362983088147	8.40527513619731	10.8398584571502	18.1654178732301
"ENSMUSG00000030452"	23.7499856926719	20.6997150817757	6.40546870354919	8.61375754812103	7.6557521965995
"ENSMUSG00000030468"	0.227076298173026	0	0	0	0
"ENSMUSG00000030471"	10.8862698237087	9.07956235893918	5.11887600972355	4.71567723800516	1.73850877922599
"ENSMUSG00000030474"	7.85454538608588	2.94695876929536	0	0	0
"ENSMUSG00000030493"	2.0116793005917	1.23623869830211	1.68128312908378	1.65754004383605	0
"ENSMUSG00000030494"	0	0	0	0.132893647462924	2.40122463922532
"ENSMUSG00000030498"	0.463711629090811	0.667321218124122	4.83581409259901	2.88909729213988	1.56538932421196
"ENSMUSG00000030505"	9.61626266823577	6.22010182284181	7.88484948463543	10.4181183764425	5.44381100777113
"ENSMUSG00000030507"	0	0	0	0.968738483871679	0
"ENSMUSG00000030509"	2.54326145480244	2.36737300635689	3.94558686661162	3.76131759046667	3.22233509056079
"ENSMUSG00000030512"	7.30460618057649	5.32132658347911	7.88060726965179	9.46818462326649	7.05958097582765
"ENSMUSG00000030513"	0	0	6.16536591059915	0.386798413750625	0.9963241496579
"ENSMUSG00000030515"	0.306324302189294	0.501747275742937	1.00397667795945	1.01561460129027	0.95838785018967
"ENSMUSG00000030516"	0	0.164428099178452	15.8275253096382	21.14340585305	95.0180804636401
"ENSMUSG00000030519"	0	0	0	0.89978869653936	0
"ENSMUSG00000030521"	12.120262312108	9.37825412739869	6.10280427353027	8.13869977413057	6.25743498452794
"ENSMUSG00000030522"	23.4452042921625	18.6869848073958	4.31251513437066	5.53093448429332	15.9448120279192
"ENSMUSG00000030528"	1.57524015199306	1.90028913634404	1.89758344035062	2.99446978285723	1.55215840880896
"ENSMUSG00000030539"	3.28826986989521	3.27924492750663	2.24579701993306	4.03915974094142	0.629036386406316
"ENSMUSG00000030545"	0.804147054395557	0.47778412730211	0.447945284663351	0.222738701639387	0
"ENSMUSG00000030546"	0	0	0.175241977075914	0	0
"ENSMUSG00000030551"	0	0	11.3616569442929	68.0865455301249	14.6672992856659
"ENSMUSG00000030553"	0	0	0	0.401123762553404	0.489725033574059
"ENSMUSG00000030555"	0	0.261150954982478	8.05678052163939	7.46607685773633	9.9401730629828
"ENSMUSG00000030556"	2.95362193832027	2.71777238798078	3.16443082629632	4.78920736568005	6.61510423174601
"ENSMUSG00000030557"	108.67555295869	82.1099647832936	21.1969911577394	54.0398180279331	56.7494416225787
"ENSMUSG00000030560"	478.954298859596	314.459602704556	15.8495486775956	5.62838006265435	0.553390172040218
"ENSMUSG00000030579"	524.208692055738	439.775406636564	0	0	0
"ENSMUSG00000030583"	11.9720318177886	9.80036449501256	11.6019738004328	13.5071575993452	7.40065666382701
"ENSMUSG00000030587"	0	0	0	0.671975017970162	2.87794004382164
"ENSMUSG00000030588"	12.3608314182554	7.83848726883954	13.8304943606468	6.66931300247664	7.44164345039648
"ENSMUSG00000030590"	2.92843308092648	1.94976519605445	1.25422340138941	2.20738627867281	1.89191967369538
"ENSMUSG00000030591"	59.8669332048972	56.1613547926604	32.9002527925025	31.5513289622605	24.401914554029
"ENSMUSG00000030595"	19.0844463597838	13.7671411020256	4.99483849514928	5.6134416113853	4.73842384312454
"ENSMUSG00000030598"	0	0	3.53219988893595	1.06245277713882	0
"ENSMUSG00000030600"	0.873517396276885	0.705762417282047	0	0	0
"ENSMUSG00000030602"	3.11127700518512	3.09955052888704	2.3838576867325	3.85138906503511	1.53828285530809
"ENSMUSG00000030603"	24.9165128240616	20.3955430291074	21.9258322386185	23.334099276966	19.9195041661535
"ENSMUSG00000030604"	1.1984241612143	1.67680193716092	0	1.73223542823746	1.79378979844941
"ENSMUSG00000030605"	2.55483005075586	4.97395684906843	23.7049145528505	102.873328068984	22.8786464441813
"ENSMUSG00000030606"	0	0	0	1.49832222513317	0.375394268537229
"ENSMUSG00000030609"	3.98190174360296	2.40867439981217	2.85375080506307	4.80007874058916	3.57984664143129
"ENSMUSG00000030610"	2.9213500487989	1.95937836638969	1.93247355719324	2.24533677032377	1.95386652717467
"ENSMUSG00000030611"	2.81069868174901	2.08824106923702	2.88567331352244	2.8649565250225	3.42078884811376
"ENSMUSG00000030612"	4.63471888908808	4.12467861426153	2.96120608706722	3.5433721405297	3.06526323753805
"ENSMUSG00000030613"	4.34548463263489	4.84572344955594	13.359557588194	4.84482168537502	3.34589213812635
"ENSMUSG00000030614"	4.51145401171004	4.08696229376443	6.86468859580775	4.27062109950824	3.93797180432058
"ENSMUSG00000030616"	0.0433764146312967	0	6.58805232527898	42.6043264650579	0.965132860090055
"ENSMUSG00000030617"	1.68163818285209	1.16701012850165	2.23606044747297	1.29683130748028	0.643056098252681
"ENSMUSG00000030619"	53.7724708498214	36.6670357226311	13.9597121731658	15.7272629651655	17.0258696561225
"ENSMUSG00000030621"	0	0	0.591321850201447	0.275132972615061	0.173809763047855
"ENSMUSG00000030630"	0	0.288063470817631	9.72417412291747	3.05067340973694	3.41806678613553
"ENSMUSG00000030638"	0	0	0	0.291734649186551	0
"ENSMUSG00000030641"	2.46101375553184	2.53081673646823	2.21978565763061	0	1.54646989203788
"ENSMUSG00000030643"	0	0	2.80537534694093	0.72794584480578	0.325840829938355
"ENSMUSG00000030647"	45.3907475692884	44.6212748490258	33.1192262888777	32.5383181997078	31.2297290504946
"ENSMUSG00000030650"	0	0	0	0.506907857603332	0
"ENSMUSG00000030651"	0.688878115090362	0	0	0	0
"ENSMUSG00000030652"	1.71599920616744	2.02892915190458	3.31449200588645	4.89045616579282	0.972273042430809
"ENSMUSG00000030653"	2.64639502088347	0.547253131922711	0	1.35654603479609	9.36837615155395
"ENSMUSG00000030659"	22.0360764483231	15.00450602969	65.1006693269531	6.24802395748728	14.2270657556943
"ENSMUSG00000030663"	19.6710175562037	17.2928458487068	24.0771814491722	18.9409385589876	13.1967043602175
"ENSMUSG00000030670"	1.78799419270736	3.28316279620571	2.35269175403695	0.564874921199375	0.941289216243665
"ENSMUSG00000030672"	0	1.28629482854885	0	3.03618228671172	1.92523185300062
"ENSMUSG00000030674"	0	0	1.11855863780781	0	0
"ENSMUSG00000030677"	1.67377333819001	2.84918198677978	4.60588080318756	3.63669290968374	4.1290562186403
"ENSMUSG00000030681"	18.1597707543236	14.5685581889016	12.8210517960151	10.3046457037523	11.9082665605381
"ENSMUSG00000030683"	0	0.433177306908981	0.523904939776875	0.47298470179066	2.17175419136876
"ENSMUSG00000030691"	15.7816333378535	14.8828396941446	16.1194762343905	14.8453564349588	12.8582021450995
"ENSMUSG00000030697"	49.1553478817799	35.9464196078587	26.2405593855421	24.8400445993855	25.556016636332
"ENSMUSG00000030699"	1.58404939415473	1.23665334314283	1.34818308857648	1.89045694042366	1.44723124507055
"ENSMUSG00000030701"	0	0	2.08596056213549	11.0333722791435	5.38212566967142
"ENSMUSG00000030703"	0	2.76207606211163	3.43194901472413	3.44591732463331	9.10173090771908
"ENSMUSG00000030704"	20.189437088154	15.8420675265276	34.6079299127458	25.7769017286686	26.6363141028987
"ENSMUSG00000030706"	4.45913191862924	3.98074091550344	9.52964227107257	8.39247780706854	4.58808779127559
"ENSMUSG00000030708"	8.15926170853337	8.35761316497311	0	0	2.3652212666241
"ENSMUSG00000030711"	2.9158911821384	2.09999331315808	1.53652786285554	7.51405964961498	30.9795971666329
"ENSMUSG00000030717"	12.1196239554238	8.59129039023658	24.8281508760059	4.15871712552982	0
"ENSMUSG00000030718"	5.27528477093273	4.7725604774379	7.61707747791466	7.99972383426878	6.7418198982255
"ENSMUSG00000030720"	19.4587301310097	16.5491496543571	3.62271475135891	1.55960389710817	1.58096958327282
"ENSMUSG00000030727"	3.20290515390736	3.06756873250461	3.90775127330994	3.70742832636856	5.14651515075303
"ENSMUSG00000030729"	4.31206718580561	3.80625762309675	2.46500819651041	1.97878193167615	9.39555645936237
"ENSMUSG00000030731"	0	0	0	0.251289406044107	0.0434710733161554
"ENSMUSG00000030738"	46.5935665675989	36.7625237193682	45.2366987445067	35.8327421282969	31.0142730034881
"ENSMUSG00000030744"	72.3783167057679	61.1672712718732	89.3215929811694	50.5190207768343	37.4665995300003
"ENSMUSG00000030747"	3.65642840971576	2.03644171504686	2.71272465071254	1.30249991483301	0.47506864763085
"ENSMUSG00000030748"	43.9020427812871	30.6627583059562	36.9194815524927	8.1445816873042	26.5401845830448
"ENSMUSG00000030751"	54.4267875650515	44.501657025944	30.7041231945184	28.361593237414	22.8816913969028
"ENSMUSG00000030753"	9.43577602975658	8.05986646234035	20.2010878229026	15.4919507936579	12.4643623615068
"ENSMUSG00000030754"	32.8676446895172	27.3788115363586	52.8064573612078	22.858999849309	18.856384416133
"ENSMUSG00000030757"	0	0	0	0.271651029432984	0.155228053353842
"ENSMUSG00000030760"	24.8436074120439	21.4831375823535	2.27976152721721	1.77827216564844	3.41254812420381
"ENSMUSG00000030763"	6.00623287353915	4.5969660890883	5.16687339344319	5.37565547468697	3.7437769009252
"ENSMUSG00000030769"	0	0.256931103825805	0	0	0
"ENSMUSG00000030770"	0	0	35.9245538618664	27.3747216740344	17.7733228048124
"ENSMUSG00000030779"	58.9582473583642	42.6728937871944	36.7643122722709	37.529128113929	32.4263805471351
"ENSMUSG00000030780"	3.29455038282543	3.92490460700815	9.84539933752356	5.69768134520965	4.15018974300554
"ENSMUSG00000030781"	0	0	2.52990045269941	1.00106908092798	0.77482784074987
"ENSMUSG00000030785"	0	0	0	0.182560740177071	0
"ENSMUSG00000030787"	1.41147461803387	0.749324229295627	0	3.05252291542095	0.319357794778947
"ENSMUSG00000030788"	17.1846385906	13.3192996621653	5.02513497201424	15.7289908816048	11.2093834302352
"ENSMUSG00000030789"	17.1208960578351	22.9015189506153	0	0	0
"ENSMUSG00000030790"	0	0	18.3153615860542	2.71127795705789	12.7362338024017
"ENSMUSG00000030793"	12.6097567953004	8.75351000093556	13.5734999275259	8.9295468753308	12.6598331286667
"ENSMUSG00000030796"	0	0	2.23701249114968	2.62805397432073	4.26170141181142
"ENSMUSG00000030798"	24.4389832488134	26.5895023877438	0	0	0
"ENSMUSG00000030802"	4.62334271898383	4.9928520771067	5.75204198068143	5.08559717409146	4.59429886106735
"ENSMUSG00000030805"	28.003421741401	26.3817342631313	18.3369218707711	16.3764005700097	10.6172905767876
"ENSMUSG00000030806"	0	0.223937893773055	1.5308839631318	0.880269702717866	0.928853693532396
"ENSMUSG00000030814"	2.45568764161015	1.80213958917589	5.96279095125364	4.39558066893101	2.5746156276496
"ENSMUSG00000030822"	22.4216040638279	16.0378563319633	11.5755758732447	18.5685904102048	17.6906549298086
"ENSMUSG00000030823"	1.37712321478665	0	1.29783325776532	0	2.14317159964231
"ENSMUSG00000030824"	23.0541131485236	21.1429837180996	49.8920345823561	16.6747558415637	17.2299890806596
"ENSMUSG00000030825"	0	0	0.813130003076762	0	0
"ENSMUSG00000030826"	6.76833404018061	6.53867030014516	6.20586440040565	3.29649013329132	2.8063820695698
"ENSMUSG00000030830"	21.5489483596644	9.24253756514608	0.277645784240268	0.157315794661566	0.15417816452229
"ENSMUSG00000030835"	5.49726557971588	3.78902825911225	6.38849163638646	7.35777205177111	5.00850114109783
"ENSMUSG00000030839"	2.17417751577761	1.48510428714527	1.54270115825439	0.607465949890198	0.733835048784105
"ENSMUSG00000030844"	63.0168430637988	64.0116615770786	6.29295333541407	1.49655182229517	1.20124092336888
"ENSMUSG00000030849"	0	0	3.57603935464424	0.143958210290348	0
"ENSMUSG00000030850"	8.00983924556843	7.82966062999123	5.88545506252185	15.0517552865658	7.57588096397212
"ENSMUSG00000030851"	0	0	1.39286847405551	0.507106903966018	1.30235295247529
"ENSMUSG00000030852"	1.30816505477764	0.489992509825746	6.25771888161586	9.84544191880578	12.7608498783246
"ENSMUSG00000030858"	0	0	0.725476783374898	0	0
"ENSMUSG00000030859"	0	0	0.723836505020292	0.510509395237737	0.280835854896662
"ENSMUSG00000030862"	0	0	16.697953582374	1.98778220153768	0.263005750142614
"ENSMUSG00000030869"	22.2272438393796	19.3483275979235	18.9163665340893	25.4702799784493	17.3301998832241
"ENSMUSG00000030870"	9.79068156239378	7.73496976869549	14.7697703016612	7.96205779255212	8.37260381853022
"ENSMUSG00000030871"	0.843463031219456	0.596947685171098	0.77473624561136	0.894003089474528	0.375624555775508
"ENSMUSG00000030872"	6.06720642418323	5.15521269607359	12.6083271922719	3.08150873556315	1.3310450664956
"ENSMUSG00000030876"	15.9860411052312	14.0324356873993	33.103752603298	16.4033383567941	15.1560010076971
"ENSMUSG00000030877"	0	0	0.376846592941969	0	0
"ENSMUSG00000030878"	1.31463089013706	1.20452389017506	13.5661385638171	5.39189984386116	9.42011059347689
"ENSMUSG00000030879"	3.81926064731812	2.49423194642892	6.78419891391552	3.65959097721043	7.60095675667881
"ENSMUSG00000030880"	2.59460421578656	2.03036057885299	3.93888782491761	3.90336768500676	2.22980471381509
"ENSMUSG00000030881"	2.09232782464842	1.72117623540077	5.51642563781947	2.73719343459921	2.57000056514848
"ENSMUSG00000030882"	0.907056138504169	0.408996397102359	1.6169492290612	0.678884384588422	1.14191266318542
"ENSMUSG00000030884"	16.1913539093393	14.020252216599	17.7294836706003	18.7110751032017	14.7313187393665
"ENSMUSG00000030889"	0	0	0.20216929132452	0.233585846611048	4.81101088365094
"ENSMUSG00000030894"	56.2611968979613	59.8163339313264	15.6156266377804	12.0484729273363	19.5205260698032
"ENSMUSG00000030895"	0	0	0.82648436190901	0.313722134220714	0.510920917973306
"ENSMUSG00000030917"	2.53192661932762	1.67605947547578	6.30639532223597	3.09481701481687	4.30804730600454
"ENSMUSG00000030921"	71.8326761343836	55.3163464322579	28.8475896119915	0.651730237907526	20.4078668784056
"ENSMUSG00000030922"	1.47350666641404	0.738885914149288	1.73199677514577	0.964197987448636	2.43330566073627
"ENSMUSG00000030924"	0	1.89754860292246	6.65096640991442	2.46499870117613	1.8737906816008
"ENSMUSG00000030929"	0.502975861458865	0	2.88739363531547	2.32394590910266	1.32128276398449
"ENSMUSG00000030930"	1.349395322255	0.735715370714399	4.88935472008342	1.98227570818996	14.051897927715
"ENSMUSG00000030934"	24.3550094666384	17.4824219507742	86.6961170390092	34.7097713430886	24.9512900105355
"ENSMUSG00000030935"	0	0	1.29980587280208	0.898689174530883	0
"ENSMUSG00000030942"	5.44382988796524	4.75407992741493	6.71596935559267	7.04243499795752	3.41072962571596
"ENSMUSG00000030946"	2.3072803702159	1.3382301363182	2.89934272878888	1.31774245109999	1.36910897475773
"ENSMUSG00000030960"	4.66122914960539	3.46218772539007	8.11631781657217	4.8239935505529	3.73663763837789
"ENSMUSG00000030981"	0	0	0.494281828197715	0.444501570525909	0.337231279237589
"ENSMUSG00000030982"	15.319214652504	17.922656243603	10.7095825934765	8.61666696652482	8.51091590978914
"ENSMUSG00000030986"	3.40062913104595	2.98225766825941	5.07383969412854	3.99148326242689	4.36954279491709
"ENSMUSG00000030994"	0	0	0.129416150162636	0	0
"ENSMUSG00000031004"	11.3597222202931	10.9248207094297	19.8735758517484	9.37927286256643	7.61069400384055
"ENSMUSG00000031015"	15.5597927899825	14.4863737711101	9.69409410880109	4.965795801194	22.4283361163792
"ENSMUSG00000031023"	2.27918522684261	1.75269458022213	4.53236827701364	3.47893186620103	0.976364783266843
"ENSMUSG00000031024"	0.703554420314415	0.37708356026746	34.7680418479807	24.9461342388197	21.2347119343882
"ENSMUSG00000031028"	0	0	1.39850666202232	0.354018116119783	0.369984167707612
"ENSMUSG00000031070"	0	0	7.43923226617236	5.3099519593889	0
"ENSMUSG00000031072"	1.81758883959527	1.76900099136508	2.30097824035066	1.98846079880268	2.09543627612971
"ENSMUSG00000031075"	0	0	0	47.0037533421476	3.33215360831165
"ENSMUSG00000031493"	0.987251899209889	0.692953314566769	0.872338438018031	0.677724952110368	1.2311344800901
"ENSMUSG00000032637"	27.6881401632496	19.9496958520618	18.8488901819844	24.9594817629045	22.8805543333645
"ENSMUSG00000032640"	12.0469308807939	7.64950140157097	21.1046707148424	3.57631567431764	3.46473208344723
"ENSMUSG00000032725"	24.9482603389753	43.4334585820988	0	0	0
"ENSMUSG00000032737"	8.02738695351763	8.37488382746963	8.86217943976198	8.75156565244025	7.56383744484657
"ENSMUSG00000032776"	0.265105773540126	0.175368128017946	0	0	0
"ENSMUSG00000032860"	2.024822357471	1.22699940962168	0.799941268967599	0.791549823702842	6.86217387833997
"ENSMUSG00000032942"	0	0.203106721622959	0	0	0
"ENSMUSG00000033429"	4.72233278938362	5.40026555226445	2.91437794022808	3.77931184278196	1.47776537472611
"ENSMUSG00000033585"	0	0	13.2907323251024	2.73288563463549	0.152653905734297
"ENSMUSG00000033685"	133.573135880058	124.173978529882	3.99426804296088	4.29172520654433	17.8002299340172
"ENSMUSG00000033790"	7.1216765439252	7.41493224046447	4.74090034795408	5.98730636056148	6.07094296592764
"ENSMUSG00000033904"	1.67264972896311	1.47827482113188	3.78299510592657	6.42502992861706	4.40526680152087
"ENSMUSG00000034825"	0	0	0.610244295059443	1.09215478197918	0
"ENSMUSG00000034957"	22.63936798566	29.4170719921946	6.5584073094331	1.7212206537629	1.11384344714051
"ENSMUSG00000035004"	68.2413908755096	60.5807587652702	0.531662259855704	0.725660815905062	1.00283670955119
"ENSMUSG00000035064"	2.07696360534306	1.39187203120194	3.83284062003199	1.99004687439819	1.32792394064206
"ENSMUSG00000035211"	1.26358344979993	0.563540878927428	0.796629729896519	0.345712664028959	0.554061609554489
"ENSMUSG00000035227"	23.9146666843851	17.7163013707654	17.1682176573362	11.3613448751999	7.74798084784297
"ENSMUSG00000035239"	0	0	0	0.766214377100822	2.12051334447263
"ENSMUSG00000035298"	0	0.404756767509575	1.53859304936089	0.828553299788251	1.19262205467178
"ENSMUSG00000035354"	42.1099320645989	30.6439985035317	8.64958314953669	7.37337922518108	11.2750995034203
"ENSMUSG00000035401"	22.2200508164189	15.1421536804341	17.1665024005858	25.769964688418	18.0724826731798
"ENSMUSG00000035642"	1.27360619064711	1.70477800291302	4.04754369778757	4.61359785191297	3.33520363198446
"ENSMUSG00000035686"	0	0.125773777572434	0	1.21521080007133	9.33837210360769
"ENSMUSG00000035713"	5.62279015127161	5.39724576525269	4.82568288769531	2.16090632554954	2.61516131079213
"ENSMUSG00000035901"	39.8929671515039	31.596466583733	23.5735207314925	33.0296157767992	40.7724086551139
"ENSMUSG00000036427"	53.4386813171319	41.4128026131082	41.444340954325	39.9567004890751	33.6342335679431
"ENSMUSG00000036570"	0	0	23.1320840727234	32.2494568786776	1.70556171133779
"ENSMUSG00000036733"	11.6723802239294	9.84682151376338	8.49802653843155	9.05332533399502	8.43241630970959
"ENSMUSG00000036835"	47.6317533830499	35.9410257644355	28.8841159731654	16.9545425038621	12.2249470735588
"ENSMUSG00000036845"	5.68396040687353	5.25018287333839	2.20035915175837	3.39760892552395	4.08753523269943
"ENSMUSG00000036862"	0	0	6.12782337773926	0.466819569461264	10.0207728428516
"ENSMUSG00000036864"	0	1.30610644119129	1.36094796094978	1.4017009689274	1.04159991106861
"ENSMUSG00000036875"	7.78870716652613	8.1875502371834	0.472047650596584	0.612419360582273	0.774423650731484
"ENSMUSG00000036923"	0	0	0	0	1.5911068357221
"ENSMUSG00000036957"	0	0	2.12175592921047	1.67842095632532	0
"ENSMUSG00000037012"	6.77688432659235	6.55608129045275	8.09244425344283	10.1468669311083	12.9281664078472
"ENSMUSG00000037029"	8.27789713201792	5.0419284071512	15.2766678672593	11.532424158493	8.26070749988585
"ENSMUSG00000037031"	0	0	0	6.78956050919424	9.13771695315625
"ENSMUSG00000037032"	0	0	2.00499129153797	2.87886094699188	1.32241466301882
"ENSMUSG00000037049"	3.37605203593523	3.37262553500167	6.63456950320886	4.77456926025312	5.26206259832342
"ENSMUSG00000037060"	0	0	25.8369041656808	13.1837757677638	20.3057244001151
"ENSMUSG00000037151"	1.00295703398966	1.00059028178283	0.927956786430597	0.734687250467844	1.03612830604334
"ENSMUSG00000037166"	0	0	0	17.7372139383817	1.24632301262635
"ENSMUSG00000037337"	5.39050112569205	3.43492807939988	0	0	0
"ENSMUSG00000037370"	7.64152744276942	6.29236907586447	16.4695577082341	7.10075698145205	0.258090392445795
"ENSMUSG00000037455"	0	0	3.80543831722048	2.53685415063795	3.28972098250259
"ENSMUSG00000037463"	0	0	1.44373066746709	0	0
"ENSMUSG00000037490"	0	0	0.319638000566872	1.27085426623354	0
"ENSMUSG00000037519"	10.9019844958463	9.73363022448477	10.733856426054	15.4206045424138	11.6911576929036
"ENSMUSG00000037541"	0	0	0.691652966903058	0.197647645971309	0
"ENSMUSG00000037552"	24.970862939237	18.3676378269816	31.3669390022296	32.5252423645491	22.9168037675671
"ENSMUSG00000037563"	154.244290154811	115.935685239274	146.652244505147	84.9677662778506	68.2769019550222
"ENSMUSG00000037606"	0	0	7.53909611513858	11.2025275100454	2.58144074844058
"ENSMUSG00000037613"	3.26372226928859	2.09236381342328	12.008289001967	0.962893249206266	8.98175747889782
"ENSMUSG00000037706"	9.51226950725862	8.24323691178155	146.562597136113	156.058046718102	142.253771818173
"ENSMUSG00000037887"	0	0.399914034933503	1.03944170617206	4.16995630507803	2.81679669372225
"ENSMUSG00000037990"	0	0	8.10546328991443	1.44510566491105	0.16012776155487
"ENSMUSG00000038010"	2.4857292543584	1.85792411453986	5.07739627778991	3.07977815072515	2.75387178822049
"ENSMUSG00000038039"	8.32371524533266	8.11455717732658	10.4262128508399	7.32071155898277	10.5997951075308
"ENSMUSG00000038122"	2.45947031977429	2.80292342436	3.00302725804384	2.575768320537	2.35628235092762
"ENSMUSG00000038151"	10.8350994638387	10.166948817975	0	3.2927885852007	4.89865629386328
"ENSMUSG00000038156"	2.73329843812044	3.44760790291884	9.72489600805098	4.17046367206693	0.594001896669036
"ENSMUSG00000038160"	13.2898082297463	12.3082315720081	8.37863231232572	5.28069446066594	5.33586159795187
"ENSMUSG00000038187"	5.08074808552024	4.14158568078476	6.23955813454757	8.53400700878497	6.68320049863052
"ENSMUSG00000038201"	0	0	0.433242564578272	0	0
"ENSMUSG00000038239"	0	0	0	4.07109596675392	0
"ENSMUSG00000038244"	0.855036921845082	1.15119942554274	14.0575801215046	27.7049442087443	9.7066578101746
"ENSMUSG00000038248"	0	0	4.31835483522802	2.55321295995418	0.287881431564727
"ENSMUSG00000038260"	0.791515941899061	1.05241485693727	2.98617290516238	3.24700918997652	3.30364525744255
"ENSMUSG00000038280"	21.219784551432	21.3207632340766	6.25214854275392	6.41753002325957	5.25494757534277
"ENSMUSG00000038302"	1.9667114688473	2.19044328371118	1.55759737981623	1.5983502877977	2.75939743232026
"ENSMUSG00000038371"	15.0027948463067	14.2554262409272	17.8829743710608	21.2528696427136	28.891441729811
"ENSMUSG00000038406"	8.13886276067324	9.18971019499818	20.2693766049837	16.5329361370714	19.1413187714516
"ENSMUSG00000038417"	6.49595391245408	6.36245908082806	4.88573018323364	3.57233001579221	3.5763702670781
"ENSMUSG00000038446"	16.1796246728372	13.0158013397416	7.69974193847892	8.76447604857484	9.23610815423862
"ENSMUSG00000038459"	7.93796002662453	6.44495307731053	9.53633057463762	7.42633420573327	5.78659023270617
"ENSMUSG00000038489"	1.80811109396996	1.87787416226569	3.68444226445397	3.12640082512703	3.78117244686141
"ENSMUSG00000038502"	8.24071645700976	7.19112397850745	23.5574601419568	17.1795728294593	9.01918846847079
"ENSMUSG00000038503"	3.12492914848036	2.76243419833851	5.7731883510084	4.21913385608883	4.33985035042205
"ENSMUSG00000038510"	10.0377517814748	7.01540484884183	6.73098983290641	9.70750341745394	2.9015540255773
"ENSMUSG00000038520"	3.71770944562849	3.84608972828994	3.54751528295518	3.95317094369824	2.85046973005778
"ENSMUSG00000038522"	0.324681346384178	0.0869724194165683	0	0	0
"ENSMUSG00000038539"	0	0.630986763429572	5.87565023310966	6.17998343995524	1.78664490296452
"ENSMUSG00000038540"	0	0	1.48083427085846	0.332017053650863	0
"ENSMUSG00000038570"	0	0	6.13941740331063	0	0
"ENSMUSG00000038583"	1.63118326339603	0	0	35.8460918481201	5.92398052241331
"ENSMUSG00000038587"	0	0.184553795225417	20.8523567828701	17.2609080309346	19.9982436981308
"ENSMUSG00000038594"	5.8740186074331	4.96184115261828	4.15938476426824	10.5864654904971	20.882067743465
"ENSMUSG00000038602"	0	0	0	8.26519665841933	1.06871935404423
"ENSMUSG00000038618"	0	0.36674782764248	0.136449968167011	0.194499726087211	0
"ENSMUSG00000038623"	72.9230013302095	49.6632614131476	1.15995362519676	1.29766530871408	14.5280092785152
"ENSMUSG00000038637"	0	0.410937156812431	1.04140544368087	0.686761361394189	0
