"level1" "level2" "level3" "level4" "level5" "level6" "level7" "level8" "level9" "level10" "level11" "level12" "level13"
"214" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RECEPTOR_TYROSINE_KINASES" "SIGNALING_BY_NTRKS" "SIGNALING_BY_NTRK3_TRKC" "" "" "" "" "" "" "" ""
"215" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RECEPTOR_TYROSINE_KINASES" "SIGNALING_BY_NTRKS" "SIGNALING_BY_NTRK3_TRKC" "" "" "" "" "" "" "" ""
"216" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RECEPTOR_TYROSINE_KINASES" "SIGNALING_BY_NTRKS" "SIGNALING_BY_NTRK3_TRKC" "" "" "" "" "" "" "" ""
"217" "IN_REACTOME_HIERARCHIE" "CELLULAR_RESPONSES_TO_STIMULI" "CELLULAR_RESPONSES_TO_STRESS" "CELLULAR_SENESCENCE" "SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP" "" "" "" "" "" "" "" ""
"218" "IN_REACTOME_HIERARCHIE" "DEVELOPMENTAL_BIOLOGY" "NERVOUS_SYSTEM_DEVELOPMENT" "AXON_GUIDANCE" "SEMAPHORIN_INTERACTIONS" "" "" "" "" "" "" "" ""
"219" "IN_REACTOME_HIERARCHIE" "DEVELOPMENTAL_BIOLOGY" "NERVOUS_SYSTEM_DEVELOPMENT" "AXON_GUIDANCE" "SEMAPHORIN_INTERACTIONS" "" "" "" "" "" "" "" ""
"220" "IN_REACTOME_HIERARCHIE" "DEVELOPMENTAL_BIOLOGY" "NERVOUS_SYSTEM_DEVELOPMENT" "AXON_GUIDANCE" "SEMAPHORIN_INTERACTIONS" "" "" "" "" "" "" "" ""
"221" "IN_REACTOME_HIERARCHIE" "DEVELOPMENTAL_BIOLOGY" "NERVOUS_SYSTEM_DEVELOPMENT" "AXON_GUIDANCE" "SEMAPHORIN_INTERACTIONS" "" "" "" "" "" "" "" ""
"222" "IN_REACTOME_HIERARCHIE" "DEVELOPMENTAL_BIOLOGY" "NERVOUS_SYSTEM_DEVELOPMENT" "AXON_GUIDANCE" "SEMAPHORIN_INTERACTIONS" "" "" "" "" "" "" "" ""
"223" "IN_REACTOME_HIERARCHIE" "DEVELOPMENTAL_BIOLOGY" "NERVOUS_SYSTEM_DEVELOPMENT" "AXON_GUIDANCE" "SEMAPHORIN_INTERACTIONS" "" "" "" "" "" "" "" ""
"224" "IN_REACTOME_HIERARCHIE" "DEVELOPMENTAL_BIOLOGY" "NERVOUS_SYSTEM_DEVELOPMENT" "AXON_GUIDANCE" "SEMAPHORIN_INTERACTIONS" "" "" "" "" "" "" "" ""
"225" "IN_REACTOME_HIERARCHIE" "GENE_EXPRESSION_TRANSCRIPTION" "RNA_POLYMERASE_I_TRANSCRIPTION" "RNA_POLYMERASE_I_PROMOTER_CLEARANCE" "RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION" "" "" "" "" "" "" "" ""
"226" "IN_REACTOME_HIERARCHIE" "GENE_EXPRESSION_TRANSCRIPTION" "RNA_POLYMERASE_I_TRANSCRIPTION" "RNA_POLYMERASE_I_PROMOTER_CLEARANCE" "RNA_POLYMERASE_I_PROMOTER_ESCAPE" "" "" "" "" "" "" "" ""
"227" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_EFFECTORS" "" "" "" "" "" "" "" ""
"228" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_EFFECTORS" "" "" "" "" "" "" "" ""
"229" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_EFFECTORS" "" "" "" "" "" "" "" ""
"230" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_EFFECTORS" "" "" "" "" "" "" "" ""
"231" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_EFFECTORS" "" "" "" "" "" "" "" ""
"232" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_EFFECTORS" "" "" "" "" "" "" "" ""
"233" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_EFFECTORS" "" "" "" "" "" "" "" ""
"234" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"235" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"236" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"237" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"238" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"239" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"240" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"241" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"242" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"243" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"244" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"245" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"246" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"247" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"248" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"249" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"250" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"251" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"252" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3" "SIGNALING_BY_RHO_GTPASES" "RHO_GTPASE_CYCLE" "" "" "" "" "" "" "" ""
"253" "IN_REACTOME_HIERARCHIE" "METABOLISM" "THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT" "RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS." "RESPIRATORY_ELECTRON_TRANSPORT" "" "" "" "" "" "" "" ""
"254" "IN_REACTOME_HIERARCHIE" "DNA_REPAIR" "BASE_EXCISION_REPAIR" "RESOLUTION_OF_ABASIC_SITES_AP_SITES" "RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY" "" "" "" "" "" "" "" ""
"255" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "INNATE_IMMUNE_SYSTEM" "CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_" "REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA" "" "" "" "" "" "" "" ""
"256" "IN_REACTOME_HIERARCHIE" "CELLULAR_RESPONSES_TO_STIMULI" "CELLULAR_RESPONSES_TO_STRESS" "CELLULAR_RESPONSE_TO_HEAT_STRESS" "REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE" "" "" "" "" "" "" "" ""
"257" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_WNT" "TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT" "REGULATION_OF_FZD_BY_UBIQUITINATION" "" "" "" "" "" "" "" ""
"258" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_NUCLEAR_RECEPTORS" "SIGNALING_BY_RETINOIC_ACID" "RA_BIOSYNTHESIS_PATHWAY" "" "" "" "" "" "" "" ""
"259" "IN_REACTOME_HIERARCHIE" "METABOLISM" "THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT" "PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE" "PYRUVATE_METABOLISM" "" "" "" "" "" "" "" ""
"260" "IN_REACTOME_HIERARCHIE" "METABOLISM" "THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT" "PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE" "PYRUVATE_METABOLISM" "" "" "" "" "" "" "" ""
"261" "IN_REACTOME_HIERARCHIE" "METABOLISM" "METABOLISM_OF_NUCLEOTIDES" "NUCLEOTIDE_BIOSYNTHESIS" "PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS" "" "" "" "" "" "" "" ""
"262" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_NON_RECEPTOR_TYROSINE_KINASES" "SIGNALING_BY_PTK6" "PTK6_REGULATES_CELL_CYCLE" "" "" "" "" "" "" "" ""
"263" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS" "PIP3_ACTIVATES_AKT_SIGNALING" "PTEN_REGULATION" "" "" "" "" "" "" "" ""
"264" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS" "PIP3_ACTIVATES_AKT_SIGNALING" "PTEN_REGULATION" "" "" "" "" "" "" "" ""
"265" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS" "PIP3_ACTIVATES_AKT_SIGNALING" "PTEN_REGULATION" "" "" "" "" "" "" "" ""
"266" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_NOTCH" "PRE_NOTCH_EXPRESSION_AND_PROCESSING" "PRE_NOTCH_PROCESSING_IN_GOLGI" "" "" "" "" "" "" "" ""
"267" "IN_REACTOME_HIERARCHIE" "METABOLISM" "INTEGRATION_OF_ENERGY_METABOLISM" "GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION" "PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING" "" "" "" "" "" "" "" ""
"268" "IN_REACTOME_HIERARCHIE" "METABOLISM" "METABOLISM_OF_NUCLEOTIDES" "NUCLEOTIDE_CATABOLISM" "PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS" "" "" "" "" "" "" "" ""
"269" "IN_REACTOME_HIERARCHIE" "CELLULAR_RESPONSES_TO_STIMULI" "CELLULAR_RESPONSES_TO_STRESS" "CELLULAR_SENESCENCE" "OXIDATIVE_STRESS_INDUCED_SENESCENCE" "" "" "" "" "" "" "" ""
"270" "IN_REACTOME_HIERARCHIE" "DNA_REPLICATION" "SYNTHESIS_OF_DNA" "SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE" "ORC1_REMOVAL_FROM_CHROMATIN" "" "" "" "" "" "" "" ""
"271" "IN_REACTOME_HIERARCHIE" "METABOLISM_OF_PROTEINS" "POST_TRANSLATIONAL_PROTEIN_MODIFICATION" "O_LINKED_GLYCOSYLATION" "O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS" "" "" "" "" "" "" "" ""
"272" "IN_REACTOME_HIERARCHIE" "GENE_EXPRESSION_TRANSCRIPTION" "RNA_POLYMERASE_II_TRANSCRIPTION" "GENERIC_TRANSCRIPTION_PATHWAY" "NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY" "" "" "" "" "" "" "" ""
"273" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_NOTCH" "SIGNALING_BY_NOTCH4" "NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING" "" "" "" "" "" "" "" ""
"274" "IN_REACTOME_HIERARCHIE" "DEVELOPMENTAL_BIOLOGY" "NERVOUS_SYSTEM_DEVELOPMENT" "AXON_GUIDANCE" "NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH" "" "" "" "" "" "" "" ""
"275" "IN_REACTOME_HIERARCHIE" "CELL_CYCLE" "CELL_CYCLE_MITOTIC" "M_PHASE" "MITOTIC_TELOPHASE_CYTOKINESIS" "" "" "" "" "" "" "" ""
"276" "IN_REACTOME_HIERARCHIE" "CELL_CYCLE" "CELL_CYCLE_MITOTIC" "M_PHASE" "MITOTIC_PROPHASE" "" "" "" "" "" "" "" ""
"277" "IN_REACTOME_HIERARCHIE" "CELL_CYCLE" "CELL_CYCLE_MITOTIC" "M_PHASE" "MITOTIC_PROMETAPHASE" "" "" "" "" "" "" "" ""
"278" "IN_REACTOME_HIERARCHIE" "CELL_CYCLE" "CELL_CYCLE_MITOTIC" "M_PHASE" "MITOTIC_PROMETAPHASE" "" "" "" "" "" "" "" ""
"279" "IN_REACTOME_HIERARCHIE" "CELL_CYCLE" "CELL_CYCLE_MITOTIC" "M_PHASE" "MITOTIC_METAPHASE_AND_ANAPHASE" "" "" "" "" "" "" "" ""
"280" "IN_REACTOME_HIERARCHIE" "CELL_CYCLE" "CELL_CYCLE_MITOTIC" "M_PHASE" "MITOTIC_METAPHASE_AND_ANAPHASE" "" "" "" "" "" "" "" ""
"281" "IN_REACTOME_HIERARCHIE" "CELL_CYCLE" "CELL_CYCLE_MITOTIC" "M_PHASE" "MITOTIC_METAPHASE_AND_ANAPHASE" "" "" "" "" "" "" "" ""
"282" "IN_REACTOME_HIERARCHIE" "METABOLISM_OF_PROTEINS" "POST_TRANSLATIONAL_PROTEIN_MODIFICATION" "DEUBIQUITINATION" "METALLOPROTEASE_DUBS" "" "" "" "" "" "" "" ""
"283" "IN_REACTOME_HIERARCHIE" "METABOLISM" "METABOLISM_OF_VITAMINS_AND_COFACTORS" "METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS" "METABOLISM_OF_FOLATE_AND_PTERINES" "" "" "" "" "" "" "" ""
"284" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RECEPTOR_TYROSINE_KINASES" "SIGNALING_BY_MET" "MET_RECEPTOR_RECYCLING" "" "" "" "" "" "" "" ""
"285" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RECEPTOR_TYROSINE_KINASES" "SIGNALING_BY_MET" "MET_RECEPTOR_ACTIVATION" "" "" "" "" "" "" "" ""
"286" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RECEPTOR_TYROSINE_KINASES" "SIGNALING_BY_MET" "MET_PROMOTES_CELL_MOTILITY" "" "" "" "" "" "" "" ""
"287" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RECEPTOR_TYROSINE_KINASES" "SIGNALING_BY_MET" "MET_PROMOTES_CELL_MOTILITY" "" "" "" "" "" "" "" ""
"288" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_RECEPTOR_TYROSINE_KINASES" "SIGNALING_BY_MET" "MET_PROMOTES_CELL_MOTILITY" "" "" "" "" "" "" "" ""
"289" "IN_REACTOME_HIERARCHIE" "DNA_REPLICATION" "SYNTHESIS_OF_DNA" "DNA_STRAND_ELONGATION" "LAGGING_STRAND_SYNTHESIS" "" "" "" "" "" "" "" ""
"290" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "SIGNALING_BY_INTERLEUKINS" "INTERLEUKIN_7_SIGNALING" "" "" "" "" "" "" "" ""
"291" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "SIGNALING_BY_INTERLEUKINS" "INTERLEUKIN_6_FAMILY_SIGNALING" "" "" "" "" "" "" "" ""
"292" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "SIGNALING_BY_INTERLEUKINS" "INTERLEUKIN_6_FAMILY_SIGNALING" "" "" "" "" "" "" "" ""
"293" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "SIGNALING_BY_INTERLEUKINS" "INTERLEUKIN_6_FAMILY_SIGNALING" "" "" "" "" "" "" "" ""
"294" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "SIGNALING_BY_INTERLEUKINS" "INTERLEUKIN_1_FAMILY_SIGNALING" "" "" "" "" "" "" "" ""
"295" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "SIGNALING_BY_INTERLEUKINS" "INTERLEUKIN_1_FAMILY_SIGNALING" "" "" "" "" "" "" "" ""
"296" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "SIGNALING_BY_INTERLEUKINS" "INTERLEUKIN_1_FAMILY_SIGNALING" "" "" "" "" "" "" "" ""
"297" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "SIGNALING_BY_INTERLEUKINS" "INTERLEUKIN_1_FAMILY_SIGNALING" "" "" "" "" "" "" "" ""
"298" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "SIGNALING_BY_INTERLEUKINS" "INTERLEUKIN_1_FAMILY_SIGNALING" "" "" "" "" "" "" "" ""
"299" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "SIGNALING_BY_INTERLEUKINS" "INTERLEUKIN_1_FAMILY_SIGNALING" "" "" "" "" "" "" "" ""
"300" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "INTERFERON_SIGNALING" "INTERFERON_GAMMA_SIGNALING" "" "" "" "" "" "" "" ""
"301" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "INTERFERON_SIGNALING" "INTERFERON_GAMMA_SIGNALING" "" "" "" "" "" "" "" ""
"302" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "INTERFERON_SIGNALING" "INTERFERON_ALPHA_BETA_SIGNALING" "" "" "" "" "" "" "" ""
"303" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM" "INTERFERON_SIGNALING" "INTERFERON_ALPHA_BETA_SIGNALING" "" "" "" "" "" "" "" ""
"304" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "INNATE_IMMUNE_SYSTEM" "COMPLEMENT_CASCADE" "INITIAL_TRIGGERING_OF_COMPLEMENT" "" "" "" "" "" "" "" ""
"305" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "INNATE_IMMUNE_SYSTEM" "COMPLEMENT_CASCADE" "INITIAL_TRIGGERING_OF_COMPLEMENT" "" "" "" "" "" "" "" ""
"306" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "INNATE_IMMUNE_SYSTEM" "COMPLEMENT_CASCADE" "INITIAL_TRIGGERING_OF_COMPLEMENT" "" "" "" "" "" "" "" ""
"307" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "INNATE_IMMUNE_SYSTEM" "COMPLEMENT_CASCADE" "INITIAL_TRIGGERING_OF_COMPLEMENT" "" "" "" "" "" "" "" ""
"308" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "INNATE_IMMUNE_SYSTEM" "COMPLEMENT_CASCADE" "INITIAL_TRIGGERING_OF_COMPLEMENT" "" "" "" "" "" "" "" ""
"309" "IN_REACTOME_HIERARCHIE" "IMMUNE_SYSTEM" "INNATE_IMMUNE_SYSTEM" "COMPLEMENT_CASCADE" "INITIAL_TRIGGERING_OF_COMPLEMENT" "" "" "" "" "" "" "" ""
"310" "IN_REACTOME_HIERARCHIE" "CELL_CYCLE" "CELL_CYCLE_CHECKPOINTS" "MITOTIC_SPINDLE_CHECKPOINT" "INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS" "" "" "" "" "" "" "" ""
"311" "IN_REACTOME_HIERARCHIE" "CELL_CYCLE" "CELL_CYCLE_CHECKPOINTS" "MITOTIC_SPINDLE_CHECKPOINT" "INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS" "" "" "" "" "" "" "" ""
"312" "IN_REACTOME_HIERARCHIE" "CELL_CYCLE" "CHROMOSOME_MAINTENANCE" "TELOMERE_MAINTENANCE" "INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE" "" "" "" "" "" "" "" ""
"313" "IN_REACTOME_HIERARCHIE" "METABOLISM" "METABOLISM_OF_CARBOHYDRATES" "GLYCOSAMINOGLYCAN_METABOLISM" "HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM" "" "" "" "" "" "" "" ""
"314" "IN_REACTOME_HIERARCHIE" "TRANSPORT_OF_SMALL_MOLECULES" "PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE" "PLASMA_LIPOPROTEIN_ASSEMBLY" "HDL_ASSEMBLY" "" "" "" "" "" "" "" ""
"315" "IN_REACTOME_HIERARCHIE" "VESICLE_MEDIATED_TRANSPORT" "MEMBRANE_TRAFFICKING" "INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC" "GOLGI_TO_ER_RETROGRADE_TRANSPORT" "" "" "" "" "" "" "" ""
"316" "IN_REACTOME_HIERARCHIE" "METABOLISM" "METABOLISM_OF_CARBOHYDRATES" "GLUCOSE_METABOLISM" "GLYCOLYSIS" "" "" "" "" "" "" "" ""
"317" "IN_REACTOME_HIERARCHIE" "METABOLISM" "METABOLISM_OF_CARBOHYDRATES" "GLUCOSE_METABOLISM" "GLYCOLYSIS" "" "" "" "" "" "" "" ""
"318" "IN_REACTOME_HIERARCHIE" "METABOLISM" "METABOLISM_OF_CARBOHYDRATES" "GLUCOSE_METABOLISM" "GLUCONEOGENESIS" "" "" "" "" "" "" "" ""
