"gene"	"Old.ECs.D0_2"	"Old.ECs.D0_1"	"Old.ECs.D0_3"	"Old.FAPs.D0_1"	"Old.FAPs.D0_2"	"Old.FAPs.D0_3"	"Old.MuSCs.D0_1"	"Old.MuSCs.D0_3"	"Old.MuSCs.D0_2"
"ENSMUSG00000014243"	20.8709260840481	23.1064143147344	8.58366033610427	30.4496599004597	33.1714209741561	29.3039118227701	63.3875342235846	81.7120802964401	94.93759361855
"ENSMUSG00000014245"	68.0573676653744	46.2128286294688	33.3809013070722	31.2304204107279	42.7542759222456	45.0024360135398	67.9808338050038	66.491202594162	85.443834256695
"ENSMUSG00000014294"	94.3728831626524	122.564458539026	138.292305415013	97.5950637835248	131.94854120831	100.470554820926	146.06692668913	186.656026559515	185.128307556172
"ENSMUSG00000014301"	127.947851210904	134.619979051061	172.62694675943	210.024577262145	184.285672078645	265.8283429637	246.200857564068	201.876904261793	223.103345003592
"ENSMUSG00000014303"	282.211217919086	274.263091648804	252.741109896404	962.677709160689	1172.7940171085	1002.61241165049	595.291625751925	646.4867529336	679.990514292864
"ENSMUSG00000014313"	358.435469704305	311.434279894246	373.866094639208	295.908233391647	239.571373702239	210.360224156314	439.119439983673	474.250505249927	452.140289608344
"ENSMUSG00000014329"	205.079534564995	179.828180971194	293.751931502235	4344.93223964253	4248.15331275693	3993.70455413181	835.061863902006	825.932890055194	594.546680036169
"ENSMUSG00000014349"	550.810962305096	529.438275820218	522.649540465016	381.011129010881	418.697046962681	369.43860262278	369.301286346102	415.770290920122	386.870693995591
"ENSMUSG00000014351"	0	6.02776025601767	1.90748007468984	0	5.15999881820206	3.13970483815394	0	2.40329647930706	1.18671992023187
"ENSMUSG00000014353"	950.080852608626	874.025237122562	1018.59435988437	586.351143211417	698.074125833907	788.065914376638	809.339386246058	1026.20759666412	1000.40489275547
"ENSMUSG00000014355"	2700.51634896205	2474.39558509525	2511.19751832917	1579.47851227257	1704.27389538331	1502.87204919635	2035.75037448498	2494.62174552073	2372.25312054352
"ENSMUSG00000014361"	935.56194750668	926.265826008048	1001.42703921217	85.8836561295018	86.9828372211205	102.563691379695	1439.54008881677	1442.77898641067	1884.51123332822
"ENSMUSG00000014402"	534.477194065407	593.73438521774	505.482219792807	354.465271661762	325.817068235044	334.901849403087	372.057266094953	300.412059913383	347.708936627939
"ENSMUSG00000014418"	470.049552675519	375.730389291768	391.033415311417	296.688993901915	335.399923183134	250.12981877293	372.057266094953	362.096669548931	356.015976069562
"ENSMUSG00000014426"	727.76011823507	589.715878380395	635.190864871716	459.867940547969	497.571314612342	525.377276251092	655.004520310374	612.039503396865	659.816275648922
"ENSMUSG00000014444"	3697.78364315201	3964.25699504095	3654.73182310573	510.617373715402	591.925578716608	611.195875160633	620.095443491588	575.990056207259	396.364453357446
"ENSMUSG00000014470"	89.8357253182942	171.791167296504	146.875965751118	164.74046766659	193.868527026735	162.21808330462	169.952084512509	155.413172328523	198.182226678723
"ENSMUSG00000014496"	885.653211218738	945.353733485438	880.30205446936	1267.95506867555	1067.38261267951	890.629605756333	1003.17662858195	829.938384187372	796.289066475588
"ENSMUSG00000014498"	612.516308988369	626.887066625837	632.329644759681	531.697907492643	592.662721404922	624.801262792633	768.91834992957	817.120802964401	820.023464880225
"ENSMUSG00000014503"	146.096482588337	111.513564736327	123.986204854839	96.8143032732566	164.382819494151	159.078378466466	140.554967191427	157.015369981395	111.551672501796
"ENSMUSG00000014504"	111.614082971214	135.624605760398	134.477345265634	151.467538992031	95.0914067925808	123.495056967388	112.076509786628	130.579108709017	68.8297553734487
"ENSMUSG00000014529"	0.907431568871658	8.03701367469022	10.4911404107941	35.1342229620689	17.6914245195499	18.8382290289236	14.6985586605414	7.20988943792119	3.56015976069562
"ENSMUSG00000014547"	372.04694323738	436.007991851945	475.916278635115	997.811932122758	998.828342666256	868.651671889256	660.516479808077	728.19883323004	611.160758919415
"ENSMUSG00000014550"	388.38071147707	390.799789931812	460.656438037596	312.304204107279	333.925637806505	323.389598329855	337.148189276167	320.439530574275	364.323015511185
"ENSMUSG00000014551"	121.595830228802	115.532071573672	116.35628455608	89.0066981705746	66.3428419483122	91.0514403064642	89.110011879532	57.6791155033695	98.4977533792456
"ENSMUSG00000014554"	136.114735330749	144.666246144424	221.267688664021	113.991034499157	136.371397338197	147.566127393235	182.813323340483	173.037346510108	160.207189231303
"ENSMUSG00000014592"	482.753594639722	443.040378817299	342.392673406826	163.178946646054	144.479966909658	193.615131686159	826.793924655451	692.950484866869	803.409385996979
"ENSMUSG00000014599"	832.11474865531	764.520925804908	609.439883863403	1661.45836585073	1735.23388829252	2064.87921522591	369.301286346102	470.245011117748	446.206690007185
"ENSMUSG00000014601"	502.717089154899	466.146793132033	497.852299494048	213.147619303218	239.571373702239	262.688638125546	310.507051703936	338.06370475586	318.040938622142
"ENSMUSG00000014602"	28.1303786350214	7.03238696535395	4.76870018672459	1.5615210205364	12.5314257013479	20.9313655876929	632.038022403278	439.002156886757	588.61308043501
"ENSMUSG00000014603"	0	0	0.953740037344919	2.3422815308046	0	3.13970483815394	0	0	0
"ENSMUSG00000014606"	179.671450636588	183.846687808539	242.249969485609	180.355677871954	169.542818312353	201.987677921237	168.114764679942	183.451631253772	172.074388433622
"ENSMUSG00000014609"	5.44458941322995	9.0416403840265	19.0748007468984	19.519012756705	14.005711077977	9.41911451446181	18.3731983256767	6.4087906114855	17.8007988034781
"ENSMUSG00000014633"	35.3898311859947	23.1064143147344	42.9183016805214	12.4921681642912	37.5942771040436	29.3039118227701	19.2918582419605	43.2593366275271	30.8547179260287
"ENSMUSG00000014668"	396.547595596915	437.012618561281	485.453679008564	213.147619303218	242.519944455497	263.735206404931	349.090768187857	384.52743668913	373.81677487304
"ENSMUSG00000014686"	0	0	10.4911404107941	0	1.47428537662916	0	0	0	0
"ENSMUSG00000014704"	196.91265044515	173.800420715176	199.331667805088	48.4071516366283	60.4457004417956	85.8185989095409	33.071756986218	67.2923014205977	64.0828756925212
"ENSMUSG00000014725"	0.907431568871658	0	0	0	0	0	0	0	1.18671992023187
"ENSMUSG00000014747"	19.9634945151765	13.0601472213716	7.62992029875935	21.0805337772414	16.2171391429208	30.3504801021547	9.18659916283835	13.6186800494067	4.7468796809275
"ENSMUSG00000014748"	509.069110137	456.10052603867	509.297179942187	395.845578705977	489.462745040881	486.65424991386	289.377873629408	313.229641136354	322.78781830307
"ENSMUSG00000014763"	421.048247956449	369.70262903575	467.33261829901	445.814251363141	536.639877093014	592.357646131709	487.808415546716	548.752696108446	588.61308043501
"ENSMUSG00000014767"	602.534561730781	562.590957228316	502.620999680772	391.161015644368	340.559922001336	352.693510152626	407.885002830023	386.129634342001	408.231652559765
"ENSMUSG00000014769"	358.435469704305	289.332492288848	376.727314751243	239.693476652337	266.108510481563	193.615131686159	205.779821247579	304.417554045561	250.397903168925
"ENSMUSG00000014773"	845.726222188385	815.756887981058	874.579614245291	13.2729286745594	2.21142806494374	6.27940967630787	46.8516557304756	72.0988943792119	46.2820768890431
"ENSMUSG00000014776"	4.53715784435829	2.00925341867256	5.72244022406951	45.2841095955555	31.6971355975269	40.8161628960012	11.9425789116898	24.8340636195063	22.5476784844056
"ENSMUSG00000014778"	1137.91918736506	1163.35772941141	1272.28920981812	130.387005214789	129.737113143366	193.615131686159	457.49263830935	405.356006176458	519.783325061561
"ENSMUSG00000014782"	57.1681888389145	38.1758149547786	21.9360208589331	3.12304204107279	0	2.09313655876929	8.26793924655451	8.81208709079256	2.37343984046375
"ENSMUSG00000014786"	91.6505884560375	84.3886435842473	88.6978234730775	1.5615210205364	14.005711077977	3.13970483815394	43.1770160653402	40.0549413217844	48.6555167295069
"ENSMUSG00000014791"	109.799219833471	137.63385917907	105.865144145286	53.0917146982375	77.3999822730309	48.1421408516937	110.23918995406	99.3362544780252	49.8422366497387
"ENSMUSG00000014813"	215.968713391455	348.605468139688	318.549172473203	7.80760510268199	10.3199976364041	27.2107752640008	25.7224776559474	20.0274706608922	9.493759361855
"ENSMUSG00000014837"	25.4080839284064	33.1526814080972	50.5482219792807	69.4876854138697	35.3828490390998	28.2573435433854	26.6411375722312	15.2208777022781	7.12031952139125
"ENSMUSG00000014846"	227.765323786786	250.152050624733	233.666309149505	691.753812097624	970.816920510302	730.504659010483	818.525985408897	809.91091352648	744.073389985385
"ENSMUSG00000014850"	270.414607523754	316.457413440928	233.666309149505	232.666632059923	193.868527026735	182.102880612928	275.59797488515	300.412059913383	300.240139818664
"ENSMUSG00000014852"	0.907431568871658	11.0508938026991	0	1.5615210205364	0.73714268831458	4.18627311753858	0.918659916283835	1.60219765287137	7.12031952139125
"ENSMUSG00000014856"	164.24511396577	170.786540587167	149.737185863152	96.8143032732566	80.3485530262892	62.7940967630787	94.621971377235	119.363725138917	136.472790826666
"ENSMUSG00000014859"	399.26989030353	348.605468139688	384.357235050002	184.259480423295	192.394241650105	198.847973083083	252.631476978055	192.263718344565	246.83774340823
"ENSMUSG00000014867"	586.200793491091	649.993480940572	666.664286104098	1377.2615401131	1365.92540144692	1263.20791321727	665.109779389496	688.143891908255	672.870194771473
"ENSMUSG00000014873"	179.671450636588	178.823554261857	197.424187730398	259.99324991931	249.891371338643	268.968047801854	213.12910057785	212.291189005457	182.754867715709
"ENSMUSG00000014905"	1210.51371287479	1346.19979051061	1294.22523067706	854.932758743677	1043.05690396513	869.69824016864	622.85142324044	501.48786534874	506.72940593901
"ENSMUSG00000014907"	214.153850253711	283.30473203283	182.16434713288	163.178946646054	188.708528208533	154.892105348928	1002.25796866566	1175.21197838115	809.342985598138
"ENSMUSG00000014932"	2559.86445578695	2730.575395976	2300.42097007594	315.427246148352	306.651358338865	252.2229553317	381.243865257791	335.660408276553	268.198701972404
"ENSMUSG00000014956"	4010.84753441273	3937.13207388887	3863.60089128427	1861.33305647939	1925.41670187768	1525.89655134281	6516.05478620124	7688.14543730329	8715.27109418289
"ENSMUSG00000014959"	563.5150042693	625.882439916501	561.752881996157	847.905914151264	846.239806185138	761.901707392022	691.750916961727	642.481258801421	588.61308043501
"ENSMUSG00000014980"	247.728818301963	166.768033749822	174.53442683412	183.478719913027	159.222820675949	153.845537069543	125.856408530885	179.446137121594	160.207189231303
"ENSMUSG00000015001"	11.7966103953316	16.0740273493804	17.1673206722085	21.8612942875096	22.851423337752	18.8382290289236	4.59329958141917	12.0164823965353	3.56015976069562
"ENSMUSG00000015002"	991.822704776722	1103.08012685123	961.369957643678	1196.90586224115	1496.3996572786	1369.9578777145	1027.06178640533	1237.69768684314	1179.59960071048
"ENSMUSG00000015013"	51.7235994256845	68.3146162348669	79.1604230996283	57.7762777598467	69.2914127015705	87.9117354683102	61.5502143910169	84.9164756021829	77.1367948150718
"ENSMUSG00000015016"	101.632335713626	74.3423764908846	82.975383249008	14.8344496950958	29.4857075325832	25.1176387052315	57.8755747258816	64.8890049412907	58.1492760913618
"ENSMUSG00000015023"	343.916564602358	402.855310443847	311.872992211789	298.250514922452	314.022785222011	408.161628960012	299.48313270853	322.041728227146	326.347978063765
"ENSMUSG00000015027"	12.7040419642032	45.2082019201325	44.8257817552112	56.9955172495785	61.9199858184247	117.21564729108	41.3396962327726	67.2923014205977	39.1617573676519
"ENSMUSG00000015053"	2577.10565559551	2714.50136862662	2811.62563009282	0.780760510268199	2.21142806494374	9.41911451446181	57.8755747258816	32.8450518838632	14.2406390427825
"ENSMUSG00000015083"	7.25945255097326	15.0694006400442	22.8897608962781	10.9306471437548	11.7942830130333	7.32597795569252	9.18659916283835	20.8285694873279	9.493759361855
"ENSMUSG00000015085"	11.7966103953316	13.0601472213716	5.72244022406951	1116.48752968352	1240.61114443344	1490.31322984374	94.621971377235	112.153835700996	107.991512741101
"ENSMUSG00000015087"	477.309005226492	519.392008726856	448.257817552112	427.075999116705	401.742765131446	364.205761225857	498.832334542122	648.890049412907	542.331003545967
"ENSMUSG00000015090"	0	3.01388012800883	0	5.46532357187739	2.94857075325832	0	9.18659916283835	5.60769178504981	2.37343984046375
"ENSMUSG00000015092"	248.636249870834	282.300105323494	213.637768365262	175.671114810345	159.222820675949	133.960739761235	248.038177396635	199.473607782486	164.954068912231
"ENSMUSG00000015093"	10.8891788264599	11.0508938026991	25.7509810083128	33.5727019415325	24.3257087143811	32.443616660924	13.7798987442575	17.6241741815851	17.8007988034781
"ENSMUSG00000015094"	397.455027165786	409.887697409201	248.926149747024	735.476400672643	740.828401756153	965.982521872028	343.578808690154	370.908756639723	386.870693995591
"ENSMUSG00000015095"	235.024776337759	225.036382891326	215.545248439952	170.986551748736	134.897111961568	183.149448892313	318.774990950491	300.412059913383	366.696455351649
"ENSMUSG00000015112"	25.4080839284064	33.1526814080972	25.7509810083128	9.36912612321838	6.63428419483122	8.37254623507716	12.8612388279737	13.6186800494067	3.56015976069562
"ENSMUSG00000015120"	534.477194065407	509.345741633493	448.257817552112	320.89256972023	380.365627170323	360.019488108318	463.004597807053	483.863691167155	509.102845779474
"ENSMUSG00000015126"	12.7040419642032	16.0740273493804	9.53740037344919	43.7225885750191	54.5485589352789	29.3039118227701	59.7128945584492	53.6736213711911	61.7094358520575
"ENSMUSG00000015127"	261.340291835038	236.087276694025	237.481269298885	169.425030728199	176.177102507185	178.963175774774	246.200857564068	224.307671401992	187.501747396636
"ENSMUSG00000015133"	800.354643744802	762.511672386235	929.896536411296	1566.20558359801	1479.44537544736	1670.32297389789	770.755669762137	863.584534897671	562.505242189908
"ENSMUSG00000015134"	11.7966103953316	15.0694006400442	16.2135806348636	81.9798535781609	173.228531753926	234.431294582161	66.1435139724361	45.6626331068342	40.3484772878837
"ENSMUSG00000015143"	831.207317086439	698.215562988713	745.824709203727	275.608460124674	314.759927910326	218.732770391391	2820.28594299137	3106.6612489176	3357.23065433597
"ENSMUSG00000015149"	503.62452072377	541.493796332254	544.585561323949	402.872423298391	431.965615352344	491.887091310783	644.899261231252	729.801030882911	727.459311102139
"ENSMUSG00000015165"	2433.73146771379	2747.65405003472	2438.71327549096	1716.89236207977	1649.72533644803	1650.43817658959	3208.87908757943	3034.56235453838	2850.50124839696
"ENSMUSG00000015176"	445.548900315984	465.142166422697	412.015696133005	372.422763397931	354.565633079313	352.693510152626	508.937593621244	469.443912291313	510.289565699706
"ENSMUSG00000015189"	828.485022379824	719.312723884775	857.412293573082	416.926112483218	452.605610625152	448.977791856013	471.272537053607	552.758190240624	442.646530246489
"ENSMUSG00000015202"	263.155154972781	279.286225195485	248.926149747024	76.5145300062835	70.7656980781997	110.936237614772	180.057343591632	112.954934527432	97.3110334590137
"ENSMUSG00000015214"	441.919174040497	419.933964502564	391.033415311417	341.192342987203	360.46277458583	326.529303168009	480.459136216445	545.548300802703	453.327009528576
"ENSMUSG00000015217"	22.6857892217915	46.2128286294688	32.4271612697273	1.5615210205364	12.5314257013479	8.37254623507716	24.8038177396635	29.6406565781204	20.1742386439419
"ENSMUSG00000015222"	100.724904144754	83.3840168749111	127.801165004219	348.999948089885	475.457033962904	393.509673048627	1626.02805182239	1684.71083199425	2184.75137314688
"ENSMUSG00000015224"	140.651893175107	141.652366016415	236.52752926154	315.427246148352	206.399952728082	193.615131686159	413.396962327726	293.202170475462	244.464303567766
"ENSMUSG00000015242"	0	0	0	19.519012756705	8.10856957146038	4.18627311753858	0	0	1.18671992023187
"ENSMUSG00000015243"	2821.20474762199	2506.54363979401	2916.53703420076	2923.16735044414	2739.95937246529	2913.64608980685	1260.40140514142	1203.2504373064	1574.7773341477
"ENSMUSG00000015247"	165.152545534642	262.207571136769	170.71946668474	236.570434611264	148.165680351231	133.960739761235	83.5980523818289	99.3362544780252	85.443834256695
"ENSMUSG00000015289"	61.7053466832728	53.2452155948227	50.5482219792807	60.1185592906513	58.2342723768518	54.4215505280016	63.3875342235846	58.4802143298052	41.5351972081156
"ENSMUSG00000015290"	134.299872193005	136.629232469734	172.62694675943	172.548072769272	190.182813585162	164.311219863389	143.310946940278	194.667014823872	215.983025482201
"ENSMUSG00000015291"	1127.93744010747	1031.75163048836	1263.70554948202	751.091610878007	870.565514899519	840.39432834587	1245.70284648088	1338.63613897403	1356.42086882503
"ENSMUSG00000015305"	3600.68846528274	3351.43470234582	3661.40800336714	4820.41539039586	5182.1130988515	4484.54507716321	3361.37663368255	3826.04799505684	3253.9860212758
"ENSMUSG00000015312"	385.658416770455	439.021871979953	500.713519606083	548.874638718544	330.239924364932	399.789082724935	579.6744071751	527.123027794682	448.580129847649
"ENSMUSG00000015314"	0	0	0	1.5615210205364	0.73714268831458	0	0	0	0
"ENSMUSG00000015316"	5.44458941322995	1.00462670933628	0	0	0	0	0	0.801098826435687	0
"ENSMUSG00000015335"	68.964799234246	55.2544690134953	88.6978234730775	35.9149834723371	16.9542818312353	25.1176387052315	31.2344371536504	24.0329647930706	32.0414378462606
"ENSMUSG00000015337"	30.8526733416364	77.3562566188934	48.6407419045909	19.519012756705	16.9542818312353	32.443616660924	29.3971173210827	26.4362612723777	29.6679980057969
"ENSMUSG00000015340"	0	3.01388012800883	6.67618026141443	0.780760510268199	3.6857134415729	0	0.918659916283835	0.801098826435687	7.12031952139125
"ENSMUSG00000015341"	540.829215047508	598.757518764422	536.955641025189	383.353410541686	464.399893638185	406.068492401242	388.593144588062	414.16809326725	471.127808332054
"ENSMUSG00000015342"	17.2411998085615	15.0694006400442	20.9822808215882	11.711407654023	28.011422155954	16.7450924701543	129.531048196021	74.5021908585189	124.605591624347
"ENSMUSG00000015354"	0.907431568871658	0	2.86122011203476	1370.23469552069	1519.98822330466	2005.22482330098	12.8612388279737	4.80659295861412	18.98751872371
"ENSMUSG00000015355"	0.907431568871658	0	0	0	0	0	0	0	0
"ENSMUSG00000015357"	352.990880291075	330.522187371635	379.588534863278	291.223670330038	324.342782858415	248.036682214161	410.640982578874	388.532930821308	422.472291602547
"ENSMUSG00000015363"	208.709260840481	247.138170496724	222.221428701366	168.644270217931	147.428537662916	132.91417148185	180.057343591632	132.982405188324	178.007988034781
"ENSMUSG00000015365"	0	1.00462670933628	0	0	0	0	0	0	0
"ENSMUSG00000015377"	107.076925126856	111.513564736327	143.061005601738	43.7225885750191	27.2742794676395	38.7230263372319	80.8420726329774	72.8999932056475	77.1367948150718
"ENSMUSG00000015396"	9.07431568871658	10.0462670933628	5.72244022406951	17.1767312259004	16.2171391429208	0	6.43061941398684	18.4252730080208	11.8671992023187
"ENSMUSG00000015405"	9.07431568871658	11.0508938026991	5.72244022406951	0	0.73714268831458	0	189.24394275447	206.683497220407	231.410384445216
"ENSMUSG00000015452"	61.7053466832728	73.3377497815483	51.5019620166256	27.326617859387	30.2228502208978	41.8627311753858	55.1195949770301	19.2263718344565	30.8547179260287
"ENSMUSG00000015461"	212.338987115968	177.818927552521	186.933047319604	217.832182364827	187.971385520218	189.428858568621	220.47837990812	249.141735021499	246.83774340823
"ENSMUSG00000015467"	12.7040419642032	26.1202944427432	15.2598405975187	14.8344496950958	22.1142806494374	13.6053876320004	44.0956759816241	28.8395577516847	43.9086370485794
"ENSMUSG00000015468"	3858.39903084229	4039.60399824117	3796.83908867012	160.836665115249	158.485677987635	204.080814480006	216.803740242985	163.42416059288	174.447828274086
"ENSMUSG00000015474"	58.0756204077861	61.282229269513	58.1781422780401	24.9843363285824	33.1714209741561	39.7695946166165	60.6315544747331	68.8944990734691	77.1367948150718
"ENSMUSG00000015476"	16.3337682396898	4.01850683734511	9.53740037344919	69.4876854138697	97.3028348575246	93.1445768652334	107.483210205209	85.7175744286185	121.045431863651
"ENSMUSG00000015478"	67.1499360965027	39.1804416641148	65.8080625767994	42.1610675544827	28.7485648442686	52.3284139692323	98.2966110423703	60.0824119826765	46.2820768890431
"ENSMUSG00000015484"	7.25945255097326	8.03701367469022	5.72244022406951	10.1498866334866	9.58285494808954	6.27940967630787	11.023918995406	8.01098826435687	2.37343984046375
"ENSMUSG00000015488"	131.57757748639	191.883701483229	166.904506535361	327.919414312643	328.765638988303	365.252329505241	277.435294717718	287.594478690412	239.717423886839
"ENSMUSG00000015501"	2543.53068754726	2401.0578353137	2213.63062667756	2706.11592858958	2499.65085607474	2512.81043880253	3196.93650866774	3198.7876139577	2924.07788345134
"ENSMUSG00000015522"	1421.94526842189	1392.41261914008	1484.01949810869	1328.85438847647	1309.90255713501	1351.11964868558	1336.65017819298	1333.82954601542	1217.5746381579
"ENSMUSG00000015533"	50.8161678568129	78.3608833282297	61.9931024274197	104.621908375939	98.0399775458392	110.936237614772	212.210440661566	201.075805435358	179.194707955013
"ENSMUSG00000015536"	236.839639475503	259.19369100876	281.353311016751	244.378039713946	294.119932637517	261.642069846161	233.339618736094	234.721956145656	210.049425881042
"ENSMUSG00000015542"	64.4276413898877	72.333123072212	32.4271612697273	47.6263911263601	33.1714209741561	30.3504801021547	80.8420726329774	51.270324891884	68.8297553734487
"ENSMUSG00000015568"	8744.0105976473	9809.17518995942	11070.0606134625	5092.12004796919	5413.57590298228	5134.46397866107	1915.4059254518	2620.39426127113	2372.25312054352
"ENSMUSG00000015575"	259.525428697294	355.637855105042	301.381851800994	288.881388799233	331.714209741561	326.529303168009	304.995092206233	358.892274243188	246.83774340823
"ENSMUSG00000015597"	673.31422410277	752.465405292872	779.205610510799	596.501029844904	580.868438391889	646.779196659711	572.325127844829	622.453788140529	539.957563705503
"ENSMUSG00000015599"	0.907431568871658	1.00462670933628	0	0	0.73714268831458	7.32597795569252	17.4545384093929	1.60219765287137	7.12031952139125
"ENSMUSG00000015605"	382.028690494968	409.887697409201	329.994052921342	245.939560734483	263.159939728305	171.637197819082	553.951929519152	667.315322420927	575.559161312459
"ENSMUSG00000015619"	153.35593513931	135.624605760398	243.203709522954	0.780760510268199	1.47428537662916	1.04656827938465	2.7559797488515	2.40329647930706	5.93359960115937
"ENSMUSG00000015627"	0	0	0	0	0	0	0	3.20439530574275	1.18671992023187
"ENSMUSG00000015647"	6422.8006444736	6496.92092927771	5884.57603041815	185.040240933563	95.0914067925808	121.401920408619	4571.25174342836	4220.1886176632	5415.00299601804
"ENSMUSG00000015652"	0	0	0	11.711407654023	2.94857075325832	2.09313655876929	5.51195949770301	4.00549413217844	4.7468796809275
"ENSMUSG00000015653"	6.35202098210161	10.0462670933628	8.58366033610427	434.883604219387	395.84562362493	509.678752060322	396.861083834617	245.13624088932	194.622066918027
"ENSMUSG00000015656"	12950.8633509363	12157.9924363876	12659.9452557165	6649.73726595425	8118.15242640847	7469.35780996822	11200.3016993325	11241.0187325456	9686.00798893256
"ENSMUSG00000015659"	167.874840241257	176.814300843185	217.452728514642	385.69569207249	328.765638988303	380.950853696011	289.377873629408	281.986786905362	289.559660536577
"ENSMUSG00000015668"	108.891788264599	42.1943217921237	64.8543225394545	68.7069249036015	68.554270013256	61.7475284836941	78.0860928841259	95.3307603458468	96.1243135387818
"ENSMUSG00000015671"	379.306395788353	374.725762582432	467.33261829901	277.16998114521	332.451352429876	218.732770391391	376.650565676372	307.621949351304	322.78781830307
"ENSMUSG00000015672"	165.152545534642	151.698633109778	186.933047319604	110.087231947816	112.782831312131	79.5391892332331	164.440125014806	123.369219271096	134.099350986202
"ENSMUSG00000015697"	408.344205992246	403.859937153184	397.709595572831	364.615158295249	445.234183742006	502.35277410463	513.530893202663	476.653801729234	487.7418872153
"ENSMUSG00000015702"	30.8526733416364	23.1064143147344	46.733261829901	31.2304204107279	31.6971355975269	53.3749822486169	37.6650565676372	40.0549413217844	33.2281577664925
"ENSMUSG00000015709"	1.81486313774332	0	2.86122011203476	1.5615210205364	6.63428419483122	107.796532776618	144.229606856562	94.5296615194111	91.3774338578543
"ENSMUSG00000015711"	139.744461606235	99.4580442242915	118.26376463077	149.906017971494	126.788542390108	198.847973083083	144.229606856562	153.810974675652	175.634548194317
"ENSMUSG00000015714"	641.554119192262	739.405258071501	669.525506216133	758.118455470421	765.891253158849	810.043848243716	871.808260553359	863.584534897671	907.840738977384
"ENSMUSG00000015733"	1750.43549635343	1962.03596333375	1955.16707655708	984.539003448199	1046.00547471839	787.019346097253	1248.45882622973	1329.02295305681	1322.00599113831
"ENSMUSG00000015745"	497.272499741669	532.452155948227	654.265665618614	16.3959707156322	5.15999881820206	10.4656827938465	306.832412038801	327.649420012196	396.364453357446
"ENSMUSG00000015747"	196.91265044515	215.9947425073	136.384825340323	122.579400112107	100.251405610783	55.4681188073862	145.148266772846	190.661520691694	109.178232661332
"ENSMUSG00000015748"	284.026081056829	310.42965318491	309.965512137099	234.22815308046	199.765668533251	211.406792435698	202.105181582444	217.898880790507	238.530703966607
"ENSMUSG00000015749"	406.529342854503	355.637855105042	389.125935236727	200.655451138927	291.171361884259	250.12981877293	438.200780067389	364.499966028238	401.111333038374
"ENSMUSG00000015750"	289.470670470059	300.383386091547	350.97633374293	183.478719913027	148.902823039545	156.985241907697	129.531048196021	195.468113650308	207.675986040578
"ENSMUSG00000015755"	1597.07956121412	1753.0736077918	1823.55095140349	1219.54791703893	1205.22829539434	1257.97507182034	1261.3200650577	1347.44822606483	1338.62007002155
"ENSMUSG00000015757"	834.837043361925	741.414511490173	804.002851481767	473.140869222528	403.217050508075	503.399342384015	632.038022403278	700.160374304791	614.720918680111
"ENSMUSG00000015759"	253.173407715193	311.434279894246	365.282434303104	293.565951860843	296.331360702461	255.362660169854	195.674562168457	221.904374922685	200.555666519187
"ENSMUSG00000015766"	424.677974231936	322.485173696945	562.706622033502	1599.77828553954	1749.97674205881	1445.3107938302	2661.35777747427	2956.05466954769	3193.46330534397
"ENSMUSG00000015776"	188.745766325305	211.976235669955	196.470447693053	107.744950417011	130.474255831681	171.637197819082	124.937748614602	181.048334774465	145.966550188521
"ENSMUSG00000015790"	230.487618493401	236.087276694025	245.111189597644	313.865725127816	287.485648442686	329.669008006163	248.038177396635	230.716462013478	225.476784844056
"ENSMUSG00000015804"	308.526733416364	256.179810880751	312.826732249133	204.559253690268	218.194235741116	148.61269567262	196.593222084741	210.688991352586	250.397903168925
"ENSMUSG00000015806"	196.005218876278	157.726393365796	161.182066311291	116.333316029962	83.2971237795476	129.774466643696	92.7846515446673	79.308783817133	99.6844732994775
"ENSMUSG00000015812"	45.3715784435829	33.1526814080972	32.4271612697273	69.4876854138697	122.36568626022	120.355352129234	39.5023764002049	44.8615342803985	37.97503744742
"ENSMUSG00000015829"	0.907431568871658	5.02313354668139	0.953740037344919	7.02684459241379	4.42285612988748	3.13970483815394	0.918659916283835	2.40329647930706	16.6140788832462
"ENSMUSG00000015837"	1344.8135850678	1416.52366016415	1302.80889101316	2150.99520578889	1760.29673969522	2015.69050609483	1521.30082136603	1402.72404508889	1407.449825395
"ENSMUSG00000015839"	1936.45896797212	2054.46162059269	2369.09025276478	1668.48521044314	1531.7825063177	1578.22496531205	1242.02820681574	1152.78121124095	1177.22616087002
"ENSMUSG00000015843"	2.72229470661497	3.01388012800883	0	9.36912612321838	9.58285494808954	6.27940967630787	110.23918995406	66.491202594162	79.5102346555356
"ENSMUSG00000015846"	911.968726716016	747.442271746191	830.707572527425	476.263911263601	410.588477391221	564.100302588324	613.664824077602	658.503235330135	750.006989586545
"ENSMUSG00000015850"	947.358557902011	783.608833282297	859.319773647772	972.046835283907	868.354086834575	1299.83780299573	592.535646003073	511.101051265969	467.567648571359
"ENSMUSG00000015869"	321.230775380567	369.70262903575	317.595432435858	227.201308488046	267.582795858193	260.595501566777	515.368213035231	527.924126621118	531.65052426388
"ENSMUSG00000015879"	43.5567153058396	58.2683491415041	42.9183016805214	56.9955172495785	70.7656980781997	42.9092994547705	91.8659916283835	105.745045089511	59.3359960115937
"ENSMUSG00000015880"	46.2790100124546	43.19894850146	76.2992029875935	43.7225885750191	17.6914245195499	14.651955911385	33.9904169025019	17.6241741815851	21.3609585641737
